file,files,regione,firmatario,tipo_30,tipo_10
07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt | 07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt | 07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,Liguria,Regione Liguria,Regioni/province Autonome,Regioni/province Autonome
"03_2406_rta_03_240918151606_4166---A_RetePavia_Protocollo2021_e_Integrazioni2023_firmato_compressed.txt | 03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt | 03_2406_rta_03_240918153252_4166---Protocollo+Appendice+LineeGuida_Datatodafirmare.txt | 03_2406_rta_03_240923111659_4166---ProtocolloantiviolenzaComunediLodi_scansioneconfirme_maggio2014.txt | 03_2406_rta_03_240923163715_4166---PROTOCOLLOD'INTESA2017_2020.txt | 03_2406_rta_03_240923164603_4166---ProtocolloreteantiviolenzaBusto,Gallarate,Saronno,SommaLombardo-2024.txt | 03_2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo.txt | 03_2406_rta_03_240926122051_4166---Protocollomonz.txt | 03_2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme.txt | 03_2406_rta_03_240926123135_4166---ProtocollodiRete.txt","03_2406_rta_03_240918151606_4166---A_RetePavia_Protocollo2021_e_Integrazioni2023_firmato_compressed.txt | 03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt | 03_2406_rta_03_240918153252_4166---Protocollo+Appendice+LineeGuida_Datatodafirmare.txt | 03_2406_rta_03_240923111659_4166---ProtocolloantiviolenzaComunediLodi_scansioneconfirme_maggio2014.txt | 03_2406_rta_03_240923163715_4166---PROTOCOLLOD'INTESA2017_2020.txt | 03_2406_rta_03_240923164603_4166---ProtocolloreteantiviolenzaBusto,Gallarate,Saronno,SommaLombardo-2024.txt | 03_2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo.txt | 03_2406_rta_03_240926122051_4166---Protocollomonz.txt | 03_2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme.txt | 03_2406_rta_03_240926123135_4166---ProtocollodiRete.txt",Lombardia,Regione Lombardia,Regioni/province Autonome,Regioni/province Autonome
11_2406_rta_11_240911113105_4166---PROTOCOLLO_OPERATIVO2024_CONINDIRIZZARIO_FIRMATO.txt | 11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt | 11_2406_rta_11_240911113911_4166---AscoliPPROTOCOLLOoperativo_2019_2021.txt,11_2406_rta_11_240911113105_4166---PROTOCOLLO_OPERATIVO2024_CONINDIRIZZARIO_FIRMATO.txt | 11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt | 11_2406_rta_11_240911113911_4166---AscoliPPROTOCOLLOoperativo_2019_2021.txt,Marche,Regione Marche,Regioni/province Autonome,Regioni/province Autonome
16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt | 16_bari_Protocollo Gioia del Colle_ATS_Rete locale.txt | 16_bat_convenzione CAV - ASL BT.txt | 16_lecce_Protocollo Operativo - Procedure integrate per la prevenzione e il contrasto alla violenza contro donne e minori - Copia_Marcato.txt | 16_taranto_protocollo Prefettura ProvinciaTaranto.txt | 16_taranto_protocollo d'intesa CAVGinosa sottoscritto.txt,16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt | 16_bari_Protocollo Gioia del Colle_ATS_Rete locale.txt | 16_bat_convenzione CAV - ASL BT.txt | 16_lecce_Protocollo Operativo - Procedure integrate per la prevenzione e il contrasto alla violenza contro donne e minori - Copia_Marcato.txt | 16_taranto_protocollo Prefettura ProvinciaTaranto.txt | 16_taranto_protocollo d'intesa CAVGinosa sottoscritto.txt,Puglia,Regione Puglia,Regioni/province Autonome,Regioni/province Autonome
09_APUANE_2015 Protocollo Prefettura.txt | 09_FIRENZE Linee-di-indirizzo2024.txt | 09_GROSSETO 2022 fpdf.txt | 09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt | 09_PISA PREF E PROV.txt | 09_PRATO PREF.txt,09_APUANE_2015 Protocollo Prefettura.txt | 09_FIRENZE Linee-di-indirizzo2024.txt | 09_GROSSETO 2022 fpdf.txt | 09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt | 09_PISA PREF E PROV.txt | 09_PRATO PREF.txt,Toscana,Regione Toscana,Regioni/province Autonome,Regioni/province Autonome
09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Toscana,Regione Toscana,Regioni/province Autonome,Regioni/province Autonome
12_2406_rta_12_241007224201_4166---ProtocolloConilComunediARCE.txt,12_2406_rta_12_241007224201_4166---ProtocolloConilComunediARCE.txt,Lazio,AMMINISTRAZIONE LOCALE DI ARCE,Comuni,Servizi comunali
12_2406_rta_12_241007225239_4166---10-ProtocolloconilComunediCOLFELICE.txt,12_2406_rta_12_241007225239_4166---10-ProtocolloconilComunediCOLFELICE.txt,Lazio,AMMINISTRAZIONE LOCALE DI COLFELICE,Comuni,Servizi comunali
12_2406_rta_12_241007235530_4166---ProtocolloconilComunediPastena.txt,12_2406_rta_12_241007235530_4166---ProtocolloconilComunediPastena.txt,Lazio,AMMINISTRAZIONE LOCALE DI PASTENA,Comuni,Servizi comunali
12_2406_rta_12_241004144338_4166---06-ProtocolloComunediVALLECORSA.txt,12_2406_rta_12_241004144338_4166---06-ProtocolloComunediVALLECORSA.txt,Lazio,AMMINISTRAZIONE LOCALE DI VALLECORSA,Comuni,Servizi comunali
12_2406_rta_12_241004145108_4166---07-ProtocolloCONilComunediVILLASANTOSTEFANO.txt,12_2406_rta_12_241004145108_4166---07-ProtocolloCONilComunediVILLASANTOSTEFANO.txt,Lazio,AMMINISTRAZIONE LOCALE DI VILLA SANTO STEFANO,Comuni,Servizi comunali
13_2406_rta_13_241122104842_4166---Protocollodirete_DAFNE.txt,13_2406_rta_13_241122104842_4166---Protocollodirete_DAFNE.txt,Abruzzo,Amministrazione Comunale di Lanciano,Comuni,Servizi comunali
12_2406_rta_12_241004145702_4166---08-ProtocolloComunediFalvaterra.txt,12_2406_rta_12_241004145702_4166---08-ProtocolloComunediFalvaterra.txt,Lazio,Amministrazione Locale di Falvaterra,Comuni,Servizi comunali
01_2406_rta_01_240904150044_4166---Protocollocav-irene2022-2025.txt,01_2406_rta_01_240904150044_4166---Protocollocav-irene2022-2025.txt,Piemonte,COMUNE DI ARONA,Comuni,Servizi comunali
03_2406_rta_03_240926122051_4166---Protocollomonz.txt,03_2406_rta_03_240926122051_4166---Protocollomonz.txt,Lombardia,COMUNE DI BRUGHERIO,Comuni,Servizi comunali
03_2406_rta_03_240926122051_4166---Protocollomonz.txt,03_2406_rta_03_240926122051_4166---Protocollomonz.txt,Lombardia,COMUNE DI MONZA,Comuni,Servizi comunali
03_2406_rta_03_240926122051_4166---Protocollomonz.txt,03_2406_rta_03_240926122051_4166---Protocollomonz.txt,Lombardia,COMUNE DI VILLASANTA,Comuni,Servizi comunali
08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,Emilia-Romagna,Città di Castelfranco Emilia,Comuni,Servizi comunali
01_2406_rta_01_241002150739_4166---DeliberaCostituzioneOsservatorioSaluteDonne.txt | 01_2406_rta_01_241003113501_4166---CCVD1deliberaprotocolloccvd-2024eall1prot.txt,01_2406_rta_01_241002150739_4166---DeliberaCostituzioneOsservatorioSaluteDonne.txt | 01_2406_rta_01_241003113501_4166---CCVD1deliberaprotocolloccvd-2024eall1prot.txt,Piemonte,Città di Torino,Comuni,Servizi comunali
18_2406_rta_18_240926103211_4166---PROTOCOLLOviolasottoscritto.txt,18_2406_rta_18_240926103211_4166---PROTOCOLLOviolasottoscritto.txt,Basilicata,Comune Paterno,Comuni,Servizi comunali
13_2406_rta_13_241122102615_4166---PROTOCOLLOD_INTESACOMUNEAQ_donatellatelliniCAV2023.txt,13_2406_rta_13_241122102615_4166---PROTOCOLLOD_INTESACOMUNEAQ_donatellatelliniCAV2023.txt,Abruzzo,Comune dell'Aquila,Comuni,Servizi comunali
03_2406_rta_03_240920120751_4166---protocollodiintesa.txt,03_2406_rta_03_240920120751_4166---protocollodiintesa.txt,Lombardia,Comune di Abbiategrasso,Comuni,Servizi comunali
09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Comune di Abetone,Comuni,Servizi comunali
03_2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo.txt,03_2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo.txt,Lombardia,Comune di Adro,Comuni,Servizi comunali
09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Comune di Agliana,Comuni,Servizi comunali
01_2406_rta_01_240904110730_4166---protocollocontuttelefirme(1).txt,01_2406_rta_01_240904110730_4166---protocollocontuttelefirme(1).txt,Piemonte,Comune di Alba,Comuni,Servizi comunali
13_2406_rta_13_241122103653_4166---protocollodirete_cavlafenice_provinciateramo.txt,13_2406_rta_13_241122103653_4166---protocollodirete_cavlafenice_provinciateramo.txt,Abruzzo,Comune di Alba Adriatica,Comuni,Servizi comunali
16_bari_protocollo operativo Putignano_EMI.txt | 16_bari_protollo di intesa Putignano_rete antiviolenza.txt,16_bari_protocollo operativo Putignano_EMI.txt | 16_bari_protollo di intesa Putignano_rete antiviolenza.txt,Puglia,Comune di Alberobello,Comuni,Servizi comunali
13_2406_rta_13_241122111153_4166---PROTOCOLLOCASTELDISANGROEASL.txt,13_2406_rta_13_241122111153_4166---PROTOCOLLOCASTELDISANGROEASL.txt,Abruzzo,Comune di Alfedena,Comuni,Servizi comunali
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Emilia-Romagna,Comune di Alto Reno Terme,Comuni,Servizi comunali
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Lombardia,Comune di Ambivere,Comuni,Servizi comunali
11_2406_rta_11_240911113105_4166---PROTOCOLLO_OPERATIVO2024_CONINDIRIZZARIO_FIRMATO.txt,11_2406_rta_11_240911113105_4166---PROTOCOLLO_OPERATIVO2024_CONINDIRIZZARIO_FIRMATO.txt,Marche,Comune di Ancona,Comuni,Servizi comunali
05_2406_rta_05_240916135305_4166---protocolloulss4.txt,05_2406_rta_05_240916135305_4166---protocolloulss4.txt,Veneto,Comune di Annone Veneto,Comuni,Servizi comunali
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Emilia-Romagna,Comune di Anzola dell'Emilia,Comuni,Servizi comunali
09_AREZZO Prot_2024-2026.txt,09_AREZZO Prot_2024-2026.txt,Toscana,Comune di Arezzo,Comuni,Servizi comunali
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Emilia-Romagna,Comune di Argelato,Comuni,Servizi comunali
11_2406_rta_11_240911113911_4166---AscoliPPROTOCOLLOoperativo_2019_2021.txt,11_2406_rta_11_240911113911_4166---AscoliPPROTOCOLLOoperativo_2019_2021.txt,Marche,Comune di Ascoli Piceno,Comuni,Servizi comunali
05_2406_rta_05_240917141534_4166---protocollodiretefirmato.txt,05_2406_rta_05_240917141534_4166---protocollodiretefirmato.txt,Veneto,Comune di Asolo,Comuni,Servizi comunali
03_2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme.txt,03_2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme.txt,Lombardia,Comune di Assago,Comuni,Servizi comunali
13_2406_rta_13_241122103653_4166---protocollodirete_cavlafenice_provinciateramo.txt,13_2406_rta_13_241122103653_4166---protocollodirete_cavlafenice_provinciateramo.txt,Abruzzo,Comune di Atri,Comuni,Servizi comunali
06_2406_rta_06_240916164102_4166---protocollopordenoneprefettura.txt,06_2406_rta_06_240916164102_4166---protocollopordenoneprefettura.txt,Friuli-Venezia Giulia,Comune di Azzano Decimo,Comuni,Servizi comunali
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,Lombardia,Comune di Azzano Mella,Comuni,Servizi comunali
03_2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo.txt,03_2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo.txt,Lombardia,Comune di Barbariga,Comuni,Servizi comunali
03_2406_rta_03_240920120751_4166---protocollodiintesa.txt,03_2406_rta_03_240920120751_4166---protocollodiintesa.txt,Lombardia,Comune di Bareggio,Comuni,Servizi comunali
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Emilia-Romagna,Comune di Baricella,Comuni,Servizi comunali
13_2406_rta_13_241122111153_4166---PROTOCOLLOCASTELDISANGROEASL.txt,13_2406_rta_13_241122111153_4166---PROTOCOLLOCASTELDISANGROEASL.txt,Abruzzo,Comune di Barrea,Comuni,Servizi comunali
13_2406_rta_13_241122103653_4166---protocollodirete_cavlafenice_provinciateramo.txt,13_2406_rta_13_241122103653_4166---protocollodirete_cavlafenice_provinciateramo.txt,Abruzzo,Comune di Basciano,Comuni,Servizi comunali
03_2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme.txt,03_2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme.txt,Lombardia,Comune di Basiglio,Comuni,Servizi comunali
03_2406_rta_03_240923113114_4166---ProtocolloReteAddaMartesanasottoscritto.txt,03_2406_rta_03_240923113114_4166---ProtocolloReteAddaMartesanasottoscritto.txt,Lombardia,Comune di Bellinzago lombardo,Comuni,Servizi comunali
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Emilia-Romagna,Comune di Bentivoglio,Comuni,Servizi comunali
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,Lombardia,Comune di Berlingo,Comuni,Servizi comunali
09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Comune di Bientina,Comuni,Servizi comunali
03_2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme.txt,03_2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme.txt,Lombardia,Comune di Binasco,Comuni,Servizi comunali
03_2406_rta_03_240926144324_4166---Protocollodiintesa.txt,03_2406_rta_03_240926144324_4166---Protocollodiintesa.txt,Lombardia,Comune di Bollate,Comuni,Servizi comunali
08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt | 08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt | 08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt | 08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt | 08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,Emilia-Romagna,Comune di Bologna,Comuni,Servizi comunali
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Lombardia,Comune di Bonate Sopra,Comuni,Servizi comunali
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Lombardia,Comune di Bonate Sotto,Comuni,Servizi comunali
03_2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo.txt,03_2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo.txt,Lombardia,Comune di Borgo San Giacomo,Comuni,Servizi comunali
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Emilia-Romagna,Comune di Borgo Tossignano,Comuni,Servizi comunali
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,Lombardia,Comune di Borgosatollo,Comuni,Servizi comunali
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Lombardia,Comune di Bottanuco,Comuni,Servizi comunali
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,Lombardia,Comune di Botticino,Comuni,Servizi comunali
01_2406_rta_01_240904110730_4166---protocollocontuttelefirme(1).txt,01_2406_rta_01_240904110730_4166---protocollocontuttelefirme(1).txt,Piemonte,Comune di Bra,Comuni,Servizi comunali
03_2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo.txt,03_2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo.txt,Lombardia,Comune di Brandico,Comuni,Servizi comunali
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Lombardia,Comune di Brembate,Comuni,Servizi comunali
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Lombardia,Comune di Brembate di Sopra,Comuni,Servizi comunali
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt | 03_2406_rta_03_240926123135_4166---ProtocollodiRete.txt,03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt | 03_2406_rta_03_240926123135_4166---ProtocollodiRete.txt,Lombardia,Comune di Brescia,Comuni,Servizi comunali
08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,Emilia-Romagna,Comune di Brisighella,Comuni,Servizi comunali
03_2406_rta_03_240918151606_4166---A_RetePavia_Protocollo2021_e_Integrazioni2023_firmato_compressed.txt,03_2406_rta_03_240918151606_4166---A_RetePavia_Protocollo2021_e_Integrazioni2023_firmato_compressed.txt,Lombardia,Comune di Broni,Comuni,Servizi comunali
03_2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme.txt,03_2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme.txt,Lombardia,Comune di Buccinasco,Comuni,Servizi comunali
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Emilia-Romagna,Comune di Budrio,Comuni,Servizi comunali
09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,Toscana,Comune di Buggiano,Comuni,Servizi comunali
03_2406_rta_03_240923113114_4166---ProtocolloReteAddaMartesanasottoscritto.txt,03_2406_rta_03_240923113114_4166---ProtocolloReteAddaMartesanasottoscritto.txt,Lombardia,Comune di Bussero,Comuni,Servizi comunali
"03_2406_rta_03_240923164603_4166---ProtocolloreteantiviolenzaBusto,Gallarate,Saronno,SommaLombardo-2024.txt","03_2406_rta_03_240923164603_4166---ProtocolloreteantiviolenzaBusto,Gallarate,Saronno,SommaLombardo-2024.txt",Lombardia,Comune di Busto Arsizio,Comuni,Servizi comunali
03_2406_rta_03_240920120751_4166---protocollodiintesa.txt,03_2406_rta_03_240920120751_4166---protocollodiintesa.txt,Lombardia,Comune di Busto Garolfo,Comuni,Servizi comunali
09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Comune di Buti,Comuni,Servizi comunali
11_2406_rta_11_240911113034_4166---protocollodireteantiviolenza2020-2022-uuvv.txt,11_2406_rta_11_240911113034_4166---protocollodireteantiviolenza2020-2022-uuvv.txt,Marche,Comune di Cagli,Comuni,Servizi comunali
09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Comune di Calci,Comuni,Servizi comunali
09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Comune di Calcinaia,Comuni,Servizi comunali
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Emilia-Romagna,Comune di Calderara di Reno,Comuni,Servizi comunali
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Lombardia,Comune di Calusco d'Adda,Comuni,Servizi comunali
03_2406_rta_03_240923113114_4166---ProtocolloReteAddaMartesanasottoscritto.txt,03_2406_rta_03_240923113114_4166---ProtocolloReteAddaMartesanasottoscritto.txt,Lombardia,Comune di Cambiago,Comuni,Servizi comunali
13_2406_rta_13_241122103653_4166---protocollodirete_cavlafenice_provinciateramo.txt,13_2406_rta_13_241122103653_4166---protocollodirete_cavlafenice_provinciateramo.txt,Abruzzo,Comune di Campli,Comuni,Servizi comunali
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Emilia-Romagna,Comune di Camugnano,Comuni,Servizi comunali
03_2406_rta_03_240920120751_4166---protocollodiintesa.txt,03_2406_rta_03_240920120751_4166---protocollodiintesa.txt,Lombardia,Comune di Canegrate,Comuni,Servizi comunali
09_PRATO PREF.txt,09_PRATO PREF.txt,Toscana,Comune di Cantagallo,Comuni,Servizi comunali
13_2406_rta_13_241122103653_4166---protocollodirete_cavlafenice_provinciateramo.txt,13_2406_rta_13_241122103653_4166---protocollodirete_cavlafenice_provinciateramo.txt,Abruzzo,Comune di Canzano,Comuni,Servizi comunali
05_2406_rta_05_240916135305_4166---protocolloulss4.txt,05_2406_rta_05_240916135305_4166---protocolloulss4.txt,Veneto,Comune di Caorle,Comuni,Servizi comunali
09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Comune di Capannoli,Comuni,Servizi comunali
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,Lombardia,Comune di Capriano del Colle,Comuni,Servizi comunali
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Lombardia,Comune di Capriate San Gervasio,Comuni,Servizi comunali
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Lombardia,Comune di Caprino Bergamasco,Comuni,Servizi comunali
03_2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo.txt,03_2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo.txt,Lombardia,Comune di Capriolo,Comuni,Servizi comunali
06_2406_rta_06_240916164258_4166---Protocolloviolenzadomesticaedigenere_30.09.2019.txt,06_2406_rta_06_240916164258_4166---Protocolloviolenzadomesticaedigenere_30.09.2019.txt,Friuli-Venezia Giulia,Comune di Capriva del Friuli,Comuni,Servizi comunali
01_2406_rta_01_240909112136_4166---convenzionecarmagnola.txt,01_2406_rta_01_240909112136_4166---convenzionecarmagnola.txt,Piemonte,Comune di Carmagnola,Comuni,Servizi comunali
09_PRATO PREF.txt,09_PRATO PREF.txt,Toscana,Comune di Carmignano,Comuni,Servizi comunali
11_2406_rta_11_240911113034_4166---protocollodireteantiviolenza2020-2022-uuvv.txt,11_2406_rta_11_240911113034_4166---protocollodireteantiviolenza2020-2022-uuvv.txt,Marche,Comune di Carpegna,Comuni,Servizi comunali
09_APUANE_2015 Protocollo Prefettura.txt,09_APUANE_2015 Protocollo Prefettura.txt,Toscana,Comune di Carrara,Comuni,Servizi comunali
03_2406_rta_03_240923113114_4166---ProtocolloReteAddaMartesanasottoscritto.txt,03_2406_rta_03_240923113114_4166---ProtocolloReteAddaMartesanasottoscritto.txt,Lombardia,Comune di Carugate,Comuni,Servizi comunali
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Lombardia,Comune di Carvico,Comuni,Servizi comunali
09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Comune di Casale Marittimo,Comuni,Servizi comunali
