file,nome,tipo,comune,provincia,sigla_provincia,regione,codice_comune,codice_provincia,codice_regione,livello_territoriale,lat,lon,ruolo,governance_detail,ente_capofila,is_firmatario,is_proponente,is_attore,is_gestione,is_monitoraggio,is_coordinamento,is_governance,is_governance_generica,is_ente_capofila,nome_key,tipo_key,comune_key,provincia_key,regione_key,ruolo_key,livello_key
09_APUANE_2015 Protocollo Prefettura.txt,Centro Antiviolenza Centro Donna Carrara,CAV/Centri Antiviolenza,Carrara,Massa-Carrara,MS,Toscana,045003,045,09,comune,44.077512,10.096782,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,centro antiviolenza centro donna carrara,cav/centri antiviolenza,carrara,massa-carrara,toscana,"firmatario, attore",comune
09_AREZZO Prot_2024-2026.txt,Prefettura di Arezzo,Prefettura,Arezzo,Arezzo,AR,Toscana,051002,051,09,comune,43.466757,11.882063,"firmatario, attore, coordinamento",coordinamento,no,True,False,True,False,False,True,True,False,False,prefettura di arezzo,prefettura,arezzo,arezzo,toscana,"firmatario, attore, coordinamento",comune
09_AREZZO Prot_2024-2026.txt,Provincia di Arezzo,Province/Città metropolitane,Arezzo,Arezzo,AR,Toscana,051002,051,09,provincia,43.554544,11.817202,"firmatario, attore, coordinamento",coordinamento,no,True,False,True,False,False,True,True,False,False,provincia di arezzo,province/città metropolitane,arezzo,arezzo,toscana,"firmatario, attore, coordinamento",provincia
09_AREZZO Prot_2024-2026.txt,Tribunale di Arezzo,Procura Ordinaria/Tribunale/Corte d'appello,Arezzo,Arezzo,AR,Toscana,051002,051,09,comune,43.466757,11.882063,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,tribunale di arezzo,procura ordinaria/tribunale/corte d'appello,arezzo,arezzo,toscana,"firmatario, attore",comune
09_AREZZO Prot_2024-2026.txt,Procura della Repubblica presso il Tribunale di Arezzo,Procura Ordinaria/Tribunale/Corte d'appello,Arezzo,Arezzo,AR,Toscana,051002,051,09,comune,43.466757,11.882063,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,procura della repubblica presso il tribunale di arezzo,procura ordinaria/tribunale/corte d'appello,arezzo,arezzo,toscana,"firmatario, attore",comune
09_AREZZO Prot_2024-2026.txt,Ufficio Scolastico Regionale per la Toscana Ambito Territoriale della Provincia di Arezzo Ufficio VI,Scuole/Ufficio scolastico provinciale e regionale,Arezzo,Arezzo,AR,Toscana,051002,051,09,provincia,43.554544,11.817202,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,ufficio scolastico regionale per la toscana ambito territoriale della provincia di arezzo ufficio vi,scuole/ufficio scolastico provinciale e regionale,arezzo,arezzo,toscana,"firmatario, attore",provincia
09_AREZZO Prot_2024-2026.txt,Comune di Arezzo,Comuni,Arezzo,Arezzo,AR,Toscana,051002,051,09,comune,43.466757,11.882063,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,comune di arezzo,comuni,arezzo,arezzo,toscana,"firmatario, attore",comune
09_AREZZO Prot_2024-2026.txt,Ufficio Scolastico Territoriale di Arezzo,Scuole/Ufficio scolastico provinciale e regionale,Arezzo,Arezzo,AR,Toscana,051002,051,09,provincia,43.554544,11.817202,,,no,False,False,False,False,False,False,False,False,False,ufficio scolastico territoriale di arezzo,scuole/ufficio scolastico provinciale e regionale,arezzo,arezzo,toscana,,provincia
09_AREZZO Prot_2024-2026.txt,Ufficio Scolastico Provinciale di Arezzo,Scuole/Ufficio scolastico provinciale e regionale,Arezzo,Arezzo,AR,Toscana,051002,051,09,provincia,43.554544,11.817202,,,no,False,False,False,False,False,False,False,False,False,ufficio scolastico provinciale di arezzo,scuole/ufficio scolastico provinciale e regionale,arezzo,arezzo,toscana,,provincia
09_AREZZO Prot_2024-2026.txt,Ufficio delle Consigliere di Parità per la Provincia di Arezzo,Organismi di parità,Arezzo,Arezzo,AR,Toscana,051002,051,09,provincia,43.554544,11.817202,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,ufficio delle consigliere di parità per la provincia di arezzo,organismi di parità,arezzo,arezzo,toscana,"firmatario, attore",provincia
09_AREZZO Prot_2024-2026.txt,Questura di Arezzo,Questura,Arezzo,Arezzo,AR,Toscana,051002,051,09,comune,43.466757,11.882063,,,no,False,False,False,False,False,False,False,False,False,questura di arezzo,questura,arezzo,arezzo,toscana,,comune
09_AREZZO Prot_2024-2026.txt,Comando Provinciale dei Carabinieri di Arezzo,Carabinieri/Polizia/altre forze dell'ordine,Arezzo,Arezzo,AR,Toscana,051002,051,09,provincia,43.554544,11.817202,,,no,False,False,False,False,False,False,False,False,False,comando provinciale dei carabinieri di arezzo,carabinieri/polizia/altre forze dell'ordine,arezzo,arezzo,toscana,,provincia
09_AREZZO Prot_2024-2026.txt,Comando Provinciale della Guardia di Finanza di Arezzo,Carabinieri/Polizia/altre forze dell'ordine,Arezzo,Arezzo,AR,Toscana,051002,051,09,provincia,43.554544,11.817202,,,no,False,False,False,False,False,False,False,False,False,comando provinciale della guardia di finanza di arezzo,carabinieri/polizia/altre forze dell'ordine,arezzo,arezzo,toscana,,provincia
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze,Comuni,Firenze,Firenze,FI,Toscana,048017,248,09,comune,43.769226,11.256606,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,comune di firenze,comuni,firenze,firenze,toscana,"firmatario, attore",comune
09_FIRENZE Linee-di-indirizzo2024.txt,Citta Metropolitana di Firenze,Province/Città metropolitane,Firenze,Firenze,FI,Toscana,048017,248,09,provincia,43.785737,11.245004,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,citta metropolitana di firenze,province/città metropolitane,firenze,firenze,toscana,"firmatario, attore",provincia
09_FIRENZE Linee-di-indirizzo2024.txt,Centro antiviolenza Artemisia,CAV/Centri Antiviolenza,Firenze,Firenze,FI,Toscana,048017,248,09,comune,43.769226,11.256606,"attore, gestione",gestione,no,False,False,True,True,False,False,True,False,False,centro antiviolenza artemisia,cav/centri antiviolenza,firenze,firenze,toscana,"attore, gestione",comune
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Servizi sociali,Servizi sociali comunali,Firenze,Firenze,FI,Toscana,048017,248,09,comune,43.769226,11.256606,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,comune di firenze: servizi sociali,servizi sociali comunali,firenze,firenze,toscana,"firmatario, attore",comune
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Area Tutela Valery,Servizi sociali comunali,Firenze,Firenze,FI,Toscana,048017,248,09,comune,43.769226,11.256606,"firmatario, attore, gestione",gestione,no,True,False,True,True,False,False,True,False,False,comune di firenze: area tutela valery,servizi sociali comunali,firenze,firenze,toscana,"firmatario, attore, gestione",comune
09_FIRENZE Linee-di-indirizzo2024.txt,Quartiere 5 del Comune di Firenze,Comuni,Firenze,Firenze,FI,Toscana,048017,248,09,comune,43.769226,11.256606,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,quartiere 5 del comune di firenze,comuni,firenze,firenze,toscana,"firmatario, attore",comune
09_FIRENZE Linee-di-indirizzo2024.txt,Borgo San Lorenzo,Comuni,Borgo San Lorenzo,Firenze,FI,Toscana,048004,248,09,comune,43.95477,11.387761,,,no,False,False,False,False,False,False,False,False,False,borgo san lorenzo,comuni,borgo san lorenzo,firenze,toscana,,comune
09_FIRENZE Linee-di-indirizzo2024.txt,Campi Bisenzio,Comuni,Campi Bisenzio,Firenze,FI,Toscana,048006,248,09,comune,43.820597,11.138039,,,no,False,False,False,False,False,False,False,False,False,campi bisenzio,comuni,campi bisenzio,firenze,toscana,,comune
09_FIRENZE Linee-di-indirizzo2024.txt,Sesto Fiorentino,Comuni,Sesto Fiorentino,Firenze,FI,Toscana,048043,248,09,comune,43.83208,11.198374,,,no,False,False,False,False,False,False,False,False,False,sesto fiorentino,comuni,sesto fiorentino,firenze,toscana,,comune
09_FIRENZE Linee-di-indirizzo2024.txt,Lastra a Signa,Comuni,Lastra A Signa,Firenze,FI,Toscana,048024,248,09,comune,43.770382,11.106067,,,no,False,False,False,False,False,False,False,False,False,lastra a signa,comuni,lastra a signa,firenze,toscana,,comune
09_FIRENZE Linee-di-indirizzo2024.txt,Scandicci,Comuni,Scandicci,Firenze,FI,Toscana,048041,248,09,comune,43.758448,11.181154,,,no,False,False,False,False,False,False,False,False,False,scandicci,comuni,scandicci,firenze,toscana,,comune
09_FIRENZE Linee-di-indirizzo2024.txt,Figline e Incisa Valdarno,Comuni,Figline E Incisa Valdarno,Firenze,FI,Toscana,048052,248,09,comune,43.663513,11.449556,,,no,False,False,False,False,False,False,False,False,False,figline e incisa valdarno,comuni,figline e incisa valdarno,firenze,toscana,,comune
09_FIRENZE Linee-di-indirizzo2024.txt,Pontassieve,Comuni,Pontassieve,Firenze,FI,Toscana,048033,248,09,comune,43.775849,11.439918,,,no,False,False,False,False,False,False,False,False,False,pontassieve,comuni,pontassieve,firenze,toscana,,comune
09_GROSSETO 2022 fpdf.txt,Provincia di Grosseto,Province/Città metropolitane,Grosseto,Grosseto,GR,Toscana,053011,053,09,provincia,42.789009,11.269392,"attore, coordinamento",coordinamento,no,False,False,True,False,False,True,True,False,False,provincia di grosseto,province/città metropolitane,grosseto,grosseto,toscana,"attore, coordinamento",provincia
09_GROSSETO 2022 fpdf.txt,Centro antiviolenza “Tutto é vita — Elisabetta Fiorilli” Grosseto,CAV/Centri Antiviolenza,Grosseto,Grosseto,GR,Toscana,053011,053,09,comune,42.760291,11.113703,attore,,no,False,False,True,False,False,False,False,False,False,centro antiviolenza “tutto é vita — elisabetta fiorilli” grosseto,cav/centri antiviolenza,grosseto,grosseto,toscana,attore,comune
09_GROSSETO 2022 fpdf.txt,Comune di Campagnatico,Comuni,Campagnatico,Grosseto,GR,Toscana,053002,053,09,comune,42.882701,11.27494,attore,,no,False,False,True,False,False,False,False,False,False,comune di campagnatico,comuni,campagnatico,grosseto,toscana,attore,comune
09_GROSSETO 2022 fpdf.txt,Comune di Capalbio,Comuni,Capalbio,Grosseto,GR,Toscana,053003,053,09,comune,42.452906,11.422188,attore,,no,False,False,True,False,False,False,False,False,False,comune di capalbio,comuni,capalbio,grosseto,toscana,attore,comune
09_GROSSETO 2022 fpdf.txt,Comune di Castiglione della Pescaia,Comuni,Castiglione Della Pescaia,Grosseto,GR,Toscana,053006,053,09,comune,42.7725,10.89087,attore,,no,False,False,True,False,False,False,False,False,False,comune di castiglione della pescaia,comuni,castiglione della pescaia,grosseto,toscana,attore,comune
09_GROSSETO 2022 fpdf.txt,Comune di Cinigiano,Comuni,Cinigiano,Grosseto,GR,Toscana,053007,053,09,comune,42.891166,11.39456,attore,,no,False,False,True,False,False,False,False,False,False,comune di cinigiano,comuni,cinigiano,grosseto,toscana,attore,comune
09_GROSSETO 2022 fpdf.txt,Comune di Civitella Paganico,Comuni,Civitella Paganico,Grosseto,GR,Toscana,053008,053,09,comune,42.99382,11.281574,attore,,no,False,False,True,False,False,False,False,False,False,comune di civitella paganico,comuni,civitella paganico,grosseto,toscana,attore,comune
09_GROSSETO 2022 fpdf.txt,Comune di Follonica,Comuni,Follonica,Grosseto,GR,Toscana,053009,053,09,comune,42.92259,10.759852,attore,,no,False,False,True,False,False,False,False,False,False,comune di follonica,comuni,follonica,grosseto,toscana,attore,comune
09_GROSSETO 2022 fpdf.txt,Comune di Gavorrano,Comuni,Gavorrano,Grosseto,GR,Toscana,053010,053,09,comune,42.925506,10.905942,attore,,no,False,False,True,False,False,False,False,False,False,comune di gavorrano,comuni,gavorrano,grosseto,toscana,attore,comune
09_GROSSETO 2022 fpdf.txt,Comune di Grosseto,Comuni,Grosseto,Grosseto,GR,Toscana,053011,053,09,comune,42.760291,11.113703,attore,,no,False,False,True,False,False,False,False,False,False,comune di grosseto,comuni,grosseto,grosseto,toscana,attore,comune
09_GROSSETO 2022 fpdf.txt,Comune di Isola del Giglio,Comuni,Isola Del Giglio,Grosseto,GR,Toscana,053012,053,09,comune,42.366313,10.900236,attore,,no,False,False,True,False,False,False,False,False,False,comune di isola del giglio,comuni,isola del giglio,grosseto,toscana,attore,comune
09_GROSSETO 2022 fpdf.txt,Comune di Magliano in Toscana,Comuni,Magliano In Toscana,Grosseto,GR,Toscana,053013,053,09,comune,42.598163,11.294243,attore,,no,False,False,True,False,False,False,False,False,False,comune di magliano in toscana,comuni,magliano in toscana,grosseto,toscana,attore,comune
09_GROSSETO 2022 fpdf.txt,Comune di Manciano,Comuni,Manciano,Grosseto,GR,Toscana,053014,053,09,comune,42.587373,11.515558,attore,,no,False,False,True,False,False,False,False,False,False,comune di manciano,comuni,manciano,grosseto,toscana,attore,comune
09_GROSSETO 2022 fpdf.txt,Comune di Massa Marittima,Comuni,Massa Marittima,Grosseto,GR,Toscana,053015,053,09,comune,43.050368,10.887948,attore,,no,False,False,True,False,False,False,False,False,False,comune di massa marittima,comuni,massa marittima,grosseto,toscana,attore,comune
09_GROSSETO 2022 fpdf.txt,Comune di Monte Argentario,Comuni,Monte Argentario,Grosseto,GR,Toscana,053016,053,09,comune,42.438773,11.115762,attore,,no,False,False,True,False,False,False,False,False,False,comune di monte argentario,comuni,monte argentario,grosseto,toscana,attore,comune
09_GROSSETO 2022 fpdf.txt,Comune di Monterotondo Marittimo,Comuni,Monterotondo Marittimo,Grosseto,GR,Toscana,053027,053,09,comune,43.145489,10.855984,attore,,no,False,False,True,False,False,False,False,False,False,comune di monterotondo marittimo,comuni,monterotondo marittimo,grosseto,toscana,attore,comune
09_GROSSETO 2022 fpdf.txt,Comune di Montieri,Comuni,Montieri,Grosseto,GR,Toscana,053017,053,09,comune,43.130787,11.016157,attore,,no,False,False,True,False,False,False,False,False,False,comune di montieri,comuni,montieri,grosseto,toscana,attore,comune
09_GROSSETO 2022 fpdf.txt,Comune di Orbetello,Comuni,Orbetello,Grosseto,GR,Toscana,053018,053,09,comune,42.437409,11.209862,attore,,no,False,False,True,False,False,False,False,False,False,comune di orbetello,comuni,orbetello,grosseto,toscana,attore,comune
09_GROSSETO 2022 fpdf.txt,Comune di Pitigliano,Comuni,Pitigliano,Grosseto,GR,Toscana,053019,053,09,comune,42.63509,11.669205,attore,,no,False,False,True,False,False,False,False,False,False,comune di pitigliano,comuni,pitigliano,grosseto,toscana,attore,comune
09_GROSSETO 2022 fpdf.txt,Comune di Scansano,Comuni,Scansano,Grosseto,GR,Toscana,053023,053,09,comune,42.687926,11.333064,attore,,no,False,False,True,False,False,False,False,False,False,comune di scansano,comuni,scansano,grosseto,toscana,attore,comune
09_GROSSETO 2022 fpdf.txt,Comune di Scarlino,Comuni,Scarlino,Grosseto,GR,Toscana,053024,053,09,comune,42.906148,10.852226,attore,,no,False,False,True,False,False,False,False,False,False,comune di scarlino,comuni,scarlino,grosseto,toscana,attore,comune
09_GROSSETO 2022 fpdf.txt,Unione dei comuni Montani Amiata Grossetana,Unione dei Comuni,,Grosseto,GR,Toscana,,053,09,provincia,42.789009,11.269392,attore,,no,False,False,True,False,False,False,False,False,False,unione dei comuni montani amiata grossetana,unione dei comuni,,grosseto,toscana,attore,provincia
09_GROSSETO 2022 fpdf.txt,Comune di Sorano,Comuni,Sorano,Grosseto,GR,Toscana,053026,053,09,comune,42.681593,11.713755,attore,,no,False,False,True,False,False,False,False,False,False,comune di sorano,comuni,sorano,grosseto,toscana,attore,comune
09_GROSSETO 2022 fpdf.txt,Centro Antiviolenza di Grosseto,CAV/Centri Antiviolenza,Grosseto,Grosseto,GR,Toscana,053011,053,09,comune,42.760291,11.113703,attore,,no,False,False,True,False,False,False,False,False,False,centro antiviolenza di grosseto,cav/centri antiviolenza,grosseto,grosseto,toscana,attore,comune
09_GROSSETO 2022 fpdf.txt,Centro Antiviolenza di Orbetello,CAV/Centri Antiviolenza,Orbetello,Grosseto,GR,Toscana,053018,053,09,comune,42.437409,11.209862,attore,,no,False,False,True,False,False,False,False,False,False,centro antiviolenza di orbetello,cav/centri antiviolenza,orbetello,grosseto,toscana,attore,comune
09_GROSSETO 2022 fpdf.txt,Punto di ascolto territoriale di Grosseto,Centri/Sportelli di ascolto,Grosseto,Grosseto,GR,Toscana,053011,053,09,comune,42.760291,11.113703,attore,,no,False,False,True,False,False,False,False,False,False,punto di ascolto territoriale di grosseto,centri/sportelli di ascolto,grosseto,grosseto,toscana,attore,comune
09_GROSSETO 2022 fpdf.txt,Punto di Ascolto territoriale di Follonica,Centri/Sportelli di ascolto,Follonica,Grosseto,GR,Toscana,053009,053,09,comune,42.92259,10.759852,attore,,no,False,False,True,False,False,False,False,False,False,punto di ascolto territoriale di follonica,centri/sportelli di ascolto,follonica,grosseto,toscana,attore,comune
09_GROSSETO 2022 fpdf.txt,Punto di Ascolto territoriale di Arcidosso,Centri/Sportelli di ascolto,Arcidosso,Grosseto,GR,Toscana,053001,053,09,comune,42.871488,11.538705,attore,,no,False,False,True,False,False,False,False,False,False,punto di ascolto territoriale di arcidosso,centri/sportelli di ascolto,arcidosso,grosseto,toscana,attore,comune
09_GROSSETO 2022 fpdf.txt,Punto di Ascolto territoriale di Manciano,Centri/Sportelli di ascolto,Manciano,Grosseto,GR,Toscana,053014,053,09,comune,42.587373,11.515558,attore,,no,False,False,True,False,False,False,False,False,False,punto di ascolto territoriale di manciano,centri/sportelli di ascolto,manciano,grosseto,toscana,attore,comune
09_GROSSETO 2022 fpdf.txt,Punto di Ascolto territoriale di Capalbio,Centri/Sportelli di ascolto,Capalbio,Grosseto,GR,Toscana,053003,053,09,comune,42.452906,11.422188,attore,,no,False,False,True,False,False,False,False,False,False,punto di ascolto territoriale di capalbio,centri/sportelli di ascolto,capalbio,grosseto,toscana,attore,comune
09_GROSSETO 2022 fpdf.txt,Ufficio Scolastico Provinciale di Grosseto,Scuole/Ufficio scolastico provinciale e regionale,Grosseto,Grosseto,GR,Toscana,053011,053,09,provincia,42.789009,11.269392,attore,,no,False,False,True,False,False,False,False,False,False,ufficio scolastico provinciale di grosseto,scuole/ufficio scolastico provinciale e regionale,grosseto,grosseto,toscana,attore,provincia
09_GROSSETO 2022 fpdf.txt,Azienda USL n.9 di Grosseto,ASL (consultori familiari e altri servizi territoriali),Grosseto,Grosseto,GR,Toscana,053011,053,09,comune,42.760291,11.113703,attore,,no,False,False,True,False,False,False,False,False,False,azienda usl n.9 di grosseto,asl (consultori familiari e altri servizi territoriali),grosseto,grosseto,toscana,attore,comune
09_GROSSETO 2022 fpdf.txt,Associazione Olympia de Gouges,ASSOCIAZIONI DI PROMOZIONE SOCIALE,Grosseto,Grosseto,GR,Toscana,053011,053,09,comune,42.760291,11.113703,attore,,no,False,False,True,False,False,False,False,False,False,associazione olympia de gouges,associazioni di promozione sociale,grosseto,grosseto,toscana,attore,comune
09_GROSSETO 2022 fpdf.txt,Corte d'Appello di Firenze,Procura Ordinaria/Tribunale/Corte d'appello,Firenze,Firenze,FI,Toscana,048017,248,09,comune,43.769226,11.256606,,,no,False,False,False,False,False,False,False,False,False,corte d'appello di firenze,procura ordinaria/tribunale/corte d'appello,firenze,firenze,toscana,,comune
09_GROSSETO 2022 fpdf.txt,Procura Generale della Repubblica presso la Corte d'Appello di Firenze,Procura Ordinaria/Tribunale/Corte d'appello,Firenze,Firenze,FI,Toscana,048017,248,09,comune,43.769226,11.256606,,,no,False,False,False,False,False,False,False,False,False,procura generale della repubblica presso la corte d'appello di firenze,procura ordinaria/tribunale/corte d'appello,firenze,firenze,toscana,,comune
09_GROSSETO 2022 fpdf.txt,Procura della Repubblica per i Minorenni di Firenze,Procura Minorile/Tribunale minorile,Firenze,Firenze,FI,Toscana,048017,248,09,comune,43.769226,11.256606,,,no,False,False,False,False,False,False,False,False,False,procura della repubblica per i minorenni di firenze,procura minorile/tribunale minorile,firenze,firenze,toscana,,comune
09_GROSSETO 2022 fpdf.txt,Procura Generale presso la Corte d'Appello di Genova,Procura Ordinaria/Tribunale/Corte d'appello,Genova,Genova,GE,Liguria,010025,210,07,comune,44.411493,8.932688,,,no,False,False,False,False,False,False,False,False,False,procura generale presso la corte d'appello di genova,procura ordinaria/tribunale/corte d'appello,genova,genova,liguria,,comune
09_GROSSETO 2022 fpdf.txt,Procura della Repubblica presso il Tribunale di Massa,Procura Ordinaria/Tribunale/Corte d'appello,Massa,Massa-Carrara,MS,Toscana,045010,045,09,comune,44.036611,10.141115,,,no,False,False,False,False,False,False,False,False,False,procura della repubblica presso il tribunale di massa,procura ordinaria/tribunale/corte d'appello,massa,massa-carrara,toscana,,comune
09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,Comune di Livorno,Comuni,Livorno,Livorno,LI,Toscana,049009,049,09,comune,43.552232,10.308057,"attore, coordinamento",coordinamento,no,False,False,True,False,False,True,True,False,False,comune di livorno,comuni,livorno,livorno,toscana,"attore, coordinamento",comune
09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,Provincia di Livorno,Province/Città metropolitane,Livorno,Livorno,LI,Toscana,049009,049,09,provincia,43.05367,10.416623,attore,,no,False,False,True,False,False,False,False,False,False,provincia di livorno,province/città metropolitane,livorno,livorno,toscana,attore,provincia
09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,Questura di Livorno,Questura,Livorno,Livorno,LI,Toscana,049009,049,09,comune,43.552232,10.308057,attore,,no,False,False,True,False,False,False,False,False,False,questura di livorno,questura,livorno,livorno,toscana,attore,comune
09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,Tribunale di Livorno,Procura Ordinaria/Tribunale/Corte d'appello,Livorno,Livorno,LI,Toscana,049009,049,09,comune,43.552232,10.308057,attore,,no,False,False,True,False,False,False,False,False,False,tribunale di livorno,procura ordinaria/tribunale/corte d'appello,livorno,livorno,toscana,attore,comune
09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,Università degli Studi di Firenze,Università,Firenze,Firenze,FI,Toscana,048017,248,09,comune,43.769226,11.256606,attore,,no,False,False,True,False,False,False,False,False,False,università degli studi di firenze,università,firenze,firenze,toscana,attore,comune
09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,Consigliera di Parità della Provincia di Livorno,Organismi di parità,Livorno,Livorno,LI,Toscana,049009,049,09,provincia,43.05367,10.416623,attore,,no,False,False,True,False,False,False,False,False,False,consigliera di parità della provincia di livorno,organismi di parità,livorno,livorno,toscana,attore,provincia
09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,Comando Provinciale Carabinieri di Livorno,Carabinieri/Polizia/altre forze dell'ordine,Livorno,Livorno,LI,Toscana,049009,049,09,provincia,43.05367,10.416623,attore,,no,False,False,True,False,False,False,False,False,False,comando provinciale carabinieri di livorno,carabinieri/polizia/altre forze dell'ordine,livorno,livorno,toscana,attore,provincia
09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,Ippogrifo APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,Livorno,Livorno,LI,Toscana,049009,049,09,comune,43.552232,10.308057,attore,,no,False,False,True,False,False,False,False,False,False,ippogrifo aps,associazioni di promozione sociale,livorno,livorno,toscana,attore,comune
09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,Associazione Randi APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,Livorno,Livorno,LI,Toscana,049009,049,09,comune,43.552232,10.308057,attore,,no,False,False,True,False,False,False,False,False,False,associazione randi aps,associazioni di promozione sociale,livorno,livorno,toscana,attore,comune
09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,Associazione LUI APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,Livorno,Livorno,LI,Toscana,049009,049,09,comune,43.552232,10.308057,attore,,no,False,False,True,False,False,False,False,False,False,associazione lui aps,associazioni di promozione sociale,livorno,livorno,toscana,attore,comune
09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,Associazione Psicosfera,ASSOCIAZIONI DI PROMOZIONE SOCIALE,Livorno,Livorno,LI,Toscana,049009,049,09,comune,43.552232,10.308057,attore,,no,False,False,True,False,False,False,False,False,False,associazione psicosfera,associazioni di promozione sociale,livorno,livorno,toscana,attore,comune
09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,Centro per l'Impiego di Livorno,Servizi per l'impiego,Livorno,Livorno,LI,Toscana,049009,049,09,comune,43.552232,10.308057,attore,,no,False,False,True,False,False,False,False,False,False,centro per l'impiego di livorno,servizi per l'impiego,livorno,livorno,toscana,attore,comune
09_LUCCA PROV.txt,Provincia di Lucca,Province/Città metropolitane,Lucca,Lucca,LU,Toscana,046017,046,09,provincia,44.022526,10.409582,"firmatario, proponente, attore, coordinamento",coordinamento,no,True,True,True,False,False,True,True,False,False,provincia di lucca,province/città metropolitane,lucca,lucca,toscana,"firmatario, proponente, attore, coordinamento",provincia
09_LUCCA PROV.txt,Prefettura di Lucca,Prefettura,Lucca,Lucca,LU,Toscana,046017,046,09,comune,43.844246,10.501545,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,prefettura di lucca,prefettura,lucca,lucca,toscana,"firmatario, attore",comune
09_LUCCA PROV.txt,Questura di Lucca,Questura,Lucca,Lucca,LU,Toscana,046017,046,09,comune,43.844246,10.501545,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,questura di lucca,questura,lucca,lucca,toscana,"firmatario, attore",comune
09_LUCCA PROV.txt,Arma dei Carabinieri-Comando provinciale di Lucca,Carabinieri/Polizia/altre forze dell'ordine,Lucca,Lucca,LU,Toscana,046017,046,09,provincia,44.022526,10.409582,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,arma dei carabinieri-comando provinciale di lucca,carabinieri/polizia/altre forze dell'ordine,lucca,lucca,toscana,"firmatario, attore",provincia
09_LUCCA PROV.txt,Conferenza dei Sindaci ASL 2 zona Piana di Lucca,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Lucca,Lucca,LU,Toscana,046017,046,09,comune,43.844246,10.501545,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,conferenza dei sindaci asl 2 zona piana di lucca,"ambiti della programmazione sociale e socio-sanitaria (ambiti sociali, piani di zona, distretti socio-sanitari, società della salute)",lucca,lucca,toscana,"firmatario, attore",comune
09_LUCCA PROV.txt,ASL 2 Lucca,ASL (consultori familiari e altri servizi territoriali),Lucca,Lucca,LU,Toscana,046017,046,09,comune,43.844246,10.501545,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,asl 2 lucca,asl (consultori familiari e altri servizi territoriali),lucca,lucca,toscana,"firmatario, attore",comune
09_LUCCA PROV.txt,Consigliera di Parita di Lucca,Organismi di parità,Lucca,Lucca,LU,Toscana,046017,046,09,comune,43.844246,10.501545,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,consigliera di parita di lucca,organismi di parità,lucca,lucca,toscana,"firmatario, attore",comune
09_LUCCA PROV.txt,Ufficio Scolastico Provinciale di Lucca,Scuole/Ufficio scolastico provinciale e regionale,Lucca,Lucca,LU,Toscana,046017,046,09,provincia,44.022526,10.409582,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,ufficio scolastico provinciale di lucca,scuole/ufficio scolastico provinciale e regionale,lucca,lucca,toscana,"firmatario, attore",provincia
09_PISA PREF E PROV.txt,Prefettura di Pisa,Prefettura,Pisa,Pisa,PI,Toscana,050026,050,09,comune,43.715461,10.401088,"firmatario, proponente, attore",,no,True,True,True,False,False,False,False,False,False,prefettura di pisa,prefettura,pisa,pisa,toscana,"firmatario, proponente, attore",comune
