id_rete,file,titolo_rete,regione,provincia,nome_soggetto,tipo_dettaglio,macro_tipologia,ruolo_proponente,ruolo_attore,ruolo_testo,comune_soggetto,sigla_provincia,codice_regione,codice_provincia,fonte_tipo,note
rete_0005,09_GROSSETO 2022 fpdf.txt,09_GROSSETO 2022 fpdf.txt,Toscana,Grosseto,Punto di ascolto territoriale di Grosseto,Centri/Sportelli di ascolto,Altro,0,1,attore,Grosseto,GR,09,053,Centri/Sportelli di ascolto,Articolazione di Tutto é vita - Elisabetta Fiorilli
rete_0005,09_GROSSETO 2022 fpdf.txt,09_GROSSETO 2022 fpdf.txt,Toscana,Grosseto,Punto di Ascolto territoriale di Follonica,Centri/Sportelli di ascolto,Altro,0,1,attore,Follonica,GR,09,053,Centri/Sportelli di ascolto,Articolazione di Olympia de Gouges
rete_0005,09_GROSSETO 2022 fpdf.txt,09_GROSSETO 2022 fpdf.txt,Toscana,Grosseto,Punto di Ascolto territoriale di Arcidosso,Centri/Sportelli di ascolto,Altro,0,1,attore,Arcidosso,GR,09,053,Centri/Sportelli di ascolto,Articolazione di Olympia de Gouges
rete_0005,09_GROSSETO 2022 fpdf.txt,09_GROSSETO 2022 fpdf.txt,Toscana,Grosseto,Punto di Ascolto territoriale di Manciano,Centri/Sportelli di ascolto,Altro,0,1,attore,Manciano,GR,09,053,Centri/Sportelli di ascolto,Articolazione di Olympia de Gouges
rete_0005,09_GROSSETO 2022 fpdf.txt,09_GROSSETO 2022 fpdf.txt,Toscana,Grosseto,Punto di Ascolto territoriale di Capalbio,Centri/Sportelli di ascolto,Altro,0,1,attore,Capalbio,GR,09,053,Centri/Sportelli di ascolto,Articolazione di Olympia de Gouges
rete_0005,09_GROSSETO 2022 fpdf.txt,09_GROSSETO 2022 fpdf.txt,Toscana,Grosseto,Ufficio Scolastico Provinciale di Grosseto,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,0,1,attore,Grosseto,GR,09,053,Scuole/Ufficio scolastico provinciale e regionale,
rete_0005,09_GROSSETO 2022 fpdf.txt,09_GROSSETO 2022 fpdf.txt,Toscana,Grosseto,Regione Toscana,Regioni/Province Autonome,Regioni/Province Autonome,0,0,,,,,,Regioni/Province Autonome,
rete_0005,09_GROSSETO 2022 fpdf.txt,09_GROSSETO 2022 fpdf.txt,Toscana,Grosseto,Articolazioni zonali delle conferenze dei sindaci del territorio provinciale,Altro,Altro,0,0,,,,,,Altro,citato tra i soggetti dei precedenti protocolli
rete_0005,09_GROSSETO 2022 fpdf.txt,09_GROSSETO 2022 fpdf.txt,Toscana,Grosseto,Azienda USL n.9 di Grosseto,ASL (consultori familiari e altri servizi territoriali),Settore Sanitario,0,1,attore,Grosseto,GR,09,053,ASL (consultori familiari e altri servizi territoriali),citato tra i soggetti dei precedenti protocolli
rete_0005,09_GROSSETO 2022 fpdf.txt,09_GROSSETO 2022 fpdf.txt,Toscana,Grosseto,Associazione Olympia de Gouges,ASSOCIAZIONI DI PROMOZIONE SOCIALE,Altro,0,1,attore,Grosseto,GR,09,053,runts_natura,gestore del centro antiviolenza 'Olympia de Gouges'
rete_0005,09_GROSSETO 2022 fpdf.txt,09_GROSSETO 2022 fpdf.txt,Toscana,Grosseto,Ascom,Sindacati/Associazioni di categoria,Associazionismo,0,0,,,,,,Sindacati/Associazioni di categoria,citato tra i soggetti dei precedenti protocolli
rete_0005,09_GROSSETO 2022 fpdf.txt,09_GROSSETO 2022 fpdf.txt,Toscana,Grosseto,CIA,Sindacati/Associazioni di categoria,Associazionismo,0,0,,,,,,Sindacati/Associazioni di categoria,citato tra i soggetti dei precedenti protocolli
rete_0005,09_GROSSETO 2022 fpdf.txt,09_GROSSETO 2022 fpdf.txt,Toscana,Grosseto,Confesercenti,Sindacati/Associazioni di categoria,Associazionismo,0,0,,,,,,Sindacati/Associazioni di categoria,citato tra i soggetti dei precedenti protocolli
rete_0005,09_GROSSETO 2022 fpdf.txt,09_GROSSETO 2022 fpdf.txt,Toscana,Grosseto,Federalberghi,Sindacati/Associazioni di categoria,Associazionismo,0,0,,,,,,Sindacati/Associazioni di categoria,citato tra i soggetti dei precedenti protocolli
rete_0005,09_GROSSETO 2022 fpdf.txt,09_GROSSETO 2022 fpdf.txt,Toscana,Grosseto,Polizia provinciale,Polizia Municipale,Servizi Comunali,0,0,,,,,,Polizia Municipale,citato tra i soggetti dei precedenti protocolli
rete_0005,09_GROSSETO 2022 fpdf.txt,09_GROSSETO 2022 fpdf.txt,Toscana,Grosseto,Associazione P.A. Humanitas,Ente terzo settore - ETS (iscritto al RUNTS),Altro,0,0,,,,,,Ente terzo settore - ETS (iscritto al RUNTS),citato tra i soggetti dei precedenti protocolli
rete_0005,09_GROSSETO 2022 fpdf.txt,09_GROSSETO 2022 fpdf.txt,Toscana,Firenze,Corte d'Appello di Firenze,Procura Ordinaria/Tribunale/Corte d'appello,Altro,0,0,,Firenze,FI,09,248,Procura Ordinaria/Tribunale/Corte d'appello,
rete_0005,09_GROSSETO 2022 fpdf.txt,09_GROSSETO 2022 fpdf.txt,Toscana,Firenze,Procura Generale della Repubblica presso la Corte d'Appello di Firenze,Procura Ordinaria/Tribunale/Corte d'appello,Altro,0,0,,Firenze,FI,09,248,Procura Ordinaria/Tribunale/Corte d'appello,
rete_0005,09_GROSSETO 2022 fpdf.txt,09_GROSSETO 2022 fpdf.txt,Toscana,Grosseto,Procure della Repubblica presso il Tribunale del Distretto,Procura Ordinaria/Tribunale/Corte d'appello,Altro,0,0,,,,,,Procura Ordinaria/Tribunale/Corte d'appello,
rete_0005,09_GROSSETO 2022 fpdf.txt,09_GROSSETO 2022 fpdf.txt,Toscana,Firenze,Procura della Repubblica per i Minorenni di Firenze,Procura Minorile/Tribunale minorile,Settore Giudiziario,0,0,,Firenze,FI,09,248,Procura Minorile/Tribunale minorile,
rete_0005,09_GROSSETO 2022 fpdf.txt,09_GROSSETO 2022 fpdf.txt,Liguria,Genova,Procura Generale presso la Corte d'Appello di Genova,Procura Ordinaria/Tribunale/Corte d'appello,Altro,0,0,,Genova,GE,07,210,Procura Ordinaria/Tribunale/Corte d'appello,
rete_0005,09_GROSSETO 2022 fpdf.txt,09_GROSSETO 2022 fpdf.txt,Toscana,Massa-Carrara,Procura della Repubblica presso il Tribunale di Massa,Procura Ordinaria/Tribunale/Corte d'appello,Altro,0,0,,Massa,MS,09,045,Procura Ordinaria/Tribunale/Corte d'appello,
rete_0006,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,Toscana,Livorno,Comune di Livorno,Comuni,Servizi Comunali,0,1,attore,Livorno,LI,09,049,Comuni,Coordinatore logistico e operativo del protocollo
rete_0006,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,Toscana,Livorno,Provincia di Livorno,Province/Città metropolitane,Province/Città metropolitane,0,1,attore,Livorno,LI,09,049,Province/Città metropolitane,
rete_0006,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,Toscana,Livorno,Prefettura di Livorno - Ufficio Territoriale del Governo,Prefettura,Settore Giudiziario,0,1,attore,,,,,Prefettura,
rete_0006,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,Toscana,Livorno,Questura di Livorno,Questura,Settore Giudiziario,0,1,attore,Livorno,LI,09,049,Questura,
rete_0006,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,Toscana,Livorno,Tribunale di Livorno,Procura Ordinaria/Tribunale/Corte d'appello,Altro,0,1,attore,Livorno,LI,09,049,Procura Ordinaria/Tribunale/Corte d'appello,
rete_0006,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,Toscana,Livorno,Azienda USL Toscana Nord Ovest (AUSL TNO),ASL (consultori familiari e altri servizi territoriali),Settore Sanitario,0,1,attore,,,,,ASL (consultori familiari e altri servizi territoriali),
rete_0006,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,Toscana,Firenze,Università degli Studi di Firenze,Università,Settore Educativo,0,1,attore,Firenze,FI,09,248,Università,
rete_0006,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,Toscana,Livorno,Filiale di Livorno della Banca d'Italia,Altro,Altro,0,1,attore,,,,,Altro,
rete_0006,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,Toscana,Livorno,Consigliera di Parità della Provincia di Livorno,Organismi di parità,Territorio,0,1,attore,Livorno,LI,09,049,Organismi di parità,
rete_0006,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,Toscana,Livorno,ARTI Servizi per il Lavoro di GR-LI,Servizi per l'impiego,Altro,0,1,attore,,,,,Servizi per l'impiego,Include il Centro per l’Impiego di Livorno
rete_0006,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,Toscana,Livorno,Comando Provinciale Carabinieri di Livorno,Carabinieri/Polizia/altre forze dell'ordine,Altro,0,1,attore,Livorno,LI,09,049,Carabinieri/Polizia/altre forze dell'ordine,
rete_0006,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,Toscana,Livorno,Comando Polizia Municipale,Polizia Municipale,Servizi Comunali,0,1,attore,,,,,Polizia Municipale,
rete_0006,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,Toscana,Livorno,Ippogrifo APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,Altro,0,1,attore,Livorno,LI,09,049,runts_natura,Centro antiviolenza e casa rifugio
rete_0006,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,Toscana,Livorno,Associazione Randi APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,Altro,0,1,attore,Livorno,LI,09,049,runts_natura,Centro antiviolenza e casa rifugio
rete_0006,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,Toscana,Livorno,Associazione LUI APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,Altro,0,1,attore,Livorno,LI,09,049,runts_natura,
rete_0006,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,Toscana,Livorno,Associazione Psicosfera,ASSOCIAZIONI DI PROMOZIONE SOCIALE,Altro,0,1,attore,Livorno,LI,09,049,runts_natura,
rete_0006,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,Toscana,Livorno,Centro per l'Impiego di Livorno,Servizi per l'impiego,Altro,0,1,attore,Livorno,LI,09,049,Servizi per l'impiego,Citato come servizio incluso in ARTI Servizi per il Lavoro
rete_0006,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,Toscana,Livorno,Servizio Sanitario della Toscana,ASL (consultori familiari e altri servizi territoriali),Settore Sanitario,0,0,,,,,,ASL (consultori familiari e altri servizi territoriali),
rete_0006,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,Toscana,Livorno,Regione Toscana,Regioni/Province Autonome,Regioni/Province Autonome,0,0,,,,,,Regioni/Province Autonome,
rete_0006,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,Toscana,Livorno,Osservatorio Sociale Regionale,Altro,Altro,0,0,,,,,,Altro,Supporto monitoraggio dati
rete_0007,09_LUCCA PROV.txt,09_LUCCA PROV.txt,Toscana,Lucca,Provincia di Lucca,Province/Città metropolitane,Province/Città metropolitane,1,1,firmatario;soggetto_proponente;attore,Lucca,LU,09,046,Province/Città metropolitane,"Ente promotore, coordinamento politico del tavolo"
rete_0007,09_LUCCA PROV.txt,09_LUCCA PROV.txt,Toscana,Lucca,Prefettura di Lucca,Prefettura,Settore Giudiziario,0,1,firmatario;attore,Lucca,LU,09,046,Prefettura,
rete_0007,09_LUCCA PROV.txt,09_LUCCA PROV.txt,Toscana,Lucca,Procura della Repubblica,Procura Ordinaria/Tribunale/Corte d'appello,Altro,0,1,firmatario;attore,,,,,Procura Ordinaria/Tribunale/Corte d'appello,
rete_0007,09_LUCCA PROV.txt,09_LUCCA PROV.txt,Toscana,Lucca,Questura di Lucca,Questura,Settore Giudiziario,0,1,firmatario;attore,Lucca,LU,09,046,Questura,
rete_0007,09_LUCCA PROV.txt,09_LUCCA PROV.txt,Toscana,Lucca,Arma dei Carabinieri-Comando provinciale di Lucca,Carabinieri/Polizia/altre forze dell'ordine,Altro,0,1,firmatario;attore,Lucca,LU,09,046,Carabinieri/Polizia/altre forze dell'ordine,
rete_0007,09_LUCCA PROV.txt,09_LUCCA PROV.txt,Toscana,Lucca,Conferenza dei Sindaci ASL 2 zona Piana di Lucca,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Settore Sanitario,0,1,firmatario;attore,Lucca,LU,09,046,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",
rete_0007,09_LUCCA PROV.txt,09_LUCCA PROV.txt,Toscana,Lucca,Conferenza dei Sindaci ASL 2 zona Valle del Serchio,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Settore Sanitario,0,1,firmatario;attore,,,,,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",
rete_0007,09_LUCCA PROV.txt,09_LUCCA PROV.txt,Toscana,Lucca,Conferenza del Sindaci ASL 12 zona Versilia,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Settore Sanitario,0,1,firmatario;attore,,,,,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",
rete_0007,09_LUCCA PROV.txt,09_LUCCA PROV.txt,Toscana,Lucca,Comuni,Comuni,Servizi Comunali,0,1,firmatario;attore,,,,,Comuni,Tutti i Comuni della provincia coinvolti
rete_0007,09_LUCCA PROV.txt,09_LUCCA PROV.txt,Toscana,Lucca,ASL 2 Lucca,ASL (consultori familiari e altri servizi territoriali),Settore Sanitario,0,1,firmatario;attore,Lucca,LU,09,046,ASL (consultori familiari e altri servizi territoriali),
rete_0007,09_LUCCA PROV.txt,09_LUCCA PROV.txt,Toscana,Lucca,ASL 12 Versilia,ASL (consultori familiari e altri servizi territoriali),Settore Sanitario,0,1,firmatario;attore,,,,,ASL (consultori familiari e altri servizi territoriali),
rete_0007,09_LUCCA PROV.txt,09_LUCCA PROV.txt,Toscana,Lucca,Consigliera di Parita di Lucca,Organismi di parità,Territorio,0,1,firmatario;attore,Lucca,LU,09,046,Organismi di parità,
rete_0007,09_LUCCA PROV.txt,09_LUCCA PROV.txt,Toscana,Lucca,Associazioni del Terzo Settore,Ente terzo settore - ETS (iscritto al RUNTS),Altro,0,1,firmatario;attore,,,,,Ente terzo settore - ETS (iscritto al RUNTS),Associazioni presenti sul territorio provinciale
rete_0007,09_LUCCA PROV.txt,09_LUCCA PROV.txt,Toscana,Lucca,Centri Antiviolenza,CAV,CAV e Case Rifugio,0,1,firmatario;attore,,,,,CAV/Centri Antiviolenza,
rete_0007,09_LUCCA PROV.txt,09_LUCCA PROV.txt,Toscana,Lucca,Ufficio Scolastico Provinciale di Lucca,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,0,1,firmatario;attore,Lucca,LU,09,046,Scuole/Ufficio scolastico provinciale e regionale,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Prefettura di Pisa,Prefettura,Settore Giudiziario,1,1,firmatario;soggetto_proponente;attore,Pisa,PI,09,050,Prefettura,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Provincia di Pisa,Province/Città metropolitane,Province/Città metropolitane,1,1,firmatario;soggetto_proponente;attore,Pisa,PI,09,050,Province/Città metropolitane,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Comune di Pisa,Comuni,Servizi Comunali,1,1,firmatario;soggetto_proponente;attore,Pisa,PI,09,050,Comuni,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Comune di Bientina,Comuni,Servizi Comunali,0,1,firmatario;attore,Bientina,PI,09,050,Comuni,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Comune di Buti,Comuni,Servizi Comunali,0,1,firmatario;attore,Buti,PI,09,050,Comuni,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Comune di Calci,Comuni,Servizi Comunali,0,1,firmatario;attore,Calci,PI,09,050,Comuni,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Comune di Calcinaia,Comuni,Servizi Comunali,0,1,firmatario;attore,Calcinaia,PI,09,050,Comuni,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Comune di Capannoli,Comuni,Servizi Comunali,0,1,firmatario;attore,Capannoli,PI,09,050,Comuni,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Comune di Casale Marittimo,Comuni,Servizi Comunali,0,1,firmatario;attore,Casale Marittimo,PI,09,050,Comuni,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Comune di Casciana Terme-Lari,Comuni,Servizi Comunali,0,1,firmatario;attore,Casciana Terme-Lari,PI,09,050,Comuni,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Comune di Cascina,Comuni,Servizi Comunali,0,1,firmatario;attore,Cascina,PI,09,050,Comuni,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Comune di Castellina Marittima,Comuni,Servizi Comunali,0,1,firmatario;attore,Castellina Marittima,PI,09,050,Comuni,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Comune di Castelfranco di Sotto,Comuni,Servizi Comunali,0,1,firmatario;attore,Castelfranco di Sotto,PI,09,050,Comuni,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Comune di Castelnuovo Val di Cecina,Comuni,Servizi Comunali,0,1,firmatario;attore,Castelnuovo Val di Cecina,,,,Comuni,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Comune di Chianni,Comuni,Servizi Comunali,0,1,firmatario;attore,Chianni,PI,09,050,Comuni,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Comune di Crespina-Lorenzana,Comuni,Servizi Comunali,0,1,firmatario;attore,Crespina-Lorenzana,PI,09,050,Comuni,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Comune di Fauglia,Comuni,Servizi Comunali,0,1,firmatario;attore,Fauglia,PI,09,050,Comuni,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Comune di Guardistallo,Comuni,Servizi Comunali,0,1,firmatario;attore,Guardistallo,PI,09,050,Comuni,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Comune di Lajatico,Comuni,Servizi Comunali,0,1,firmatario;attore,Lajatico,PI,09,050,Comuni,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Comune di Montecatini Val Di Cecina,Comuni,Servizi Comunali,0,1,firmatario;attore,Montecatini Val Di Cecina,PI,09,050,Comuni,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Comune di Montescudaio,Comuni,Servizi Comunali,0,1,firmatario;attore,Montescudaio,PI,09,050,Comuni,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Comune di Monteverdi Marittimo,Comuni,Servizi Comunali,0,1,firmatario;attore,Monteverdi Marittimo,PI,09,050,Comuni,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Comune di Montopoli Valdarno,Comuni,Servizi Comunali,0,1,firmatario;attore,Montopoli Valdarno,,,,Comuni,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Comune di Orciano Pisano,Comuni,Servizi Comunali,0,1,firmatario;attore,Orciano Pisano,PI,09,050,Comuni,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Comune di Palaia,Comuni,Servizi Comunali,0,1,firmatario;attore,Palaia,PI,09,050,Comuni,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Comune di Peccioli,Comuni,Servizi Comunali,0,1,firmatario;attore,Peccioli,PI,09,050,Comuni,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Comune di Pomarance,Comuni,Servizi Comunali,0,1,firmatario;attore,Pomarance,PI,09,050,Comuni,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Comune di Ponsacco,Comuni,Servizi Comunali,0,1,firmatario;attore,Ponsacco,PI,09,050,Comuni,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Comune di Pontedera,Comuni,Servizi Comunali,0,1,firmatario;attore,Pontedera,PI,09,050,Comuni,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Comune di Riparbella,Comuni,Servizi Comunali,0,1,firmatario;attore,Riparbella,PI,09,050,Comuni,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Comune di Santa Croce sull'Arno,Comuni,Servizi Comunali,0,1,firmatario;attore,Santa Croce sull'Arno,PI,09,050,Comuni,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Comune di Santa Luce,Comuni,Servizi Comunali,0,1,firmatario;attore,Santa Luce,PI,09,050,Comuni,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Comune di Santa Maria a Monte,Comuni,Servizi Comunali,0,1,firmatario;attore,Santa Maria a Monte,PI,09,050,Comuni,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Comune di San Giuliano Terme,Comuni,Servizi Comunali,0,1,firmatario;attore,San Giuliano Terme,PI,09,050,Comuni,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Comune di San Miniato,Comuni,Servizi Comunali,0,1,firmatario;attore,San Miniato,PI,09,050,Comuni,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Comune di Terricciola,Comuni,Servizi Comunali,0,1,firmatario;attore,Terricciola,PI,09,050,Comuni,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Comune di Vecchiano,Comuni,Servizi Comunali,0,1,firmatario;attore,Vecchiano,PI,09,050,Comuni,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Comune di Vicopisano,Comuni,Servizi Comunali,0,1,firmatario;attore,Vicopisano,PI,09,050,Comuni,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Comune di Volterra,Comuni,Servizi Comunali,0,1,firmatario;attore,Volterra,PI,09,050,Comuni,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Tribunale di Pisa,Procura Ordinaria/Tribunale/Corte d'appello,Altro,0,1,firmatario;attore,Pisa,PI,09,050,Procura Ordinaria/Tribunale/Corte d'appello,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Procura della Repubblica,Procura Ordinaria/Tribunale/Corte d'appello,Altro,0,1,firmatario;attore,,,,,Procura Ordinaria/Tribunale/Corte d'appello,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Forze dell'Ordine,Carabinieri/Polizia/altre forze dell'ordine,Altro,0,1,firmatario;attore,,,,,Carabinieri/Polizia/altre forze dell'ordine,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Università degli Studi di Pisa,Università,Settore Educativo,0,1,firmatario;attore,Pisa,PI,09,050,Università,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Ufficio Scolastico Regionale della Toscana Ambito Territoriale della provincia di Pisa,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,1,1,firmatario;soggetto_proponente;attore,Pisa,PI,09,050,Scuole/Ufficio scolastico provinciale e regionale,
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Azienda Ospedaliera Universitaria Pisana,"Ospedale (Pronto soccorso, ecc.)",Settore Sanitario,0,1,firmatario;attore,Pisa,PI,09,050,"Ospedale (Pronto soccorso, ecc.)",
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Azienda Sanitaria USL Toscana Nord-Ovest,ASL (consultori familiari e altri servizi territoriali),Settore Sanitario,0,1,firmatario;attore,,,,,ASL (consultori familiari e altri servizi territoriali),
rete_0008,09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,Toscana,Pisa,Azienda Sanitaria USL Toscana Centro,ASL (consultori familiari e altri servizi territoriali),Settore Sanitario,0,1,firmatario;attore,,,,,ASL (consultori familiari e altri servizi territoriali),
