lat,lon,nome,comune,provincia,regione,tipo,ruolo,is_firmatario,is_proponente,is_attore,is_gestione,is_monitoraggio,is_coordinamento,is_governance,ruolo_list,governance_detail,nome_key,tipo_key,comune_key,provincia_key,regione_key,ruolo_key
44.836014,11.618744,Ordine dei Farmacisti di Ferrara,Ferrara,Ferrara,Emilia-Romagna,Ordine medici e odontoiatri e Ordine farmacisti,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,ordine dei farmacisti di ferrara,ordine medici e odontoiatri e ordine farmacisti,ferrara,ferrara,emilia-romagna,"firmatario, attore"
44.836014,11.618744,Federfarma Ferrara,Ferrara,Ferrara,Emilia-Romagna,Sindacati/Associazioni di categoria,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,federfarma ferrara,sindacati/associazioni di categoria,ferrara,ferrara,emilia-romagna,"firmatario, attore"
44.836014,11.618744,AFM - Farmacie Comunali Ferrara,Ferrara,Ferrara,Emilia-Romagna,Altro,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,afm - farmacie comunali ferrara,altro,ferrara,ferrara,emilia-romagna,"firmatario, attore"
44.836014,11.618744,Associazione “Centro Donna Giustizia” di Ferrara,Ferrara,Ferrara,Emilia-Romagna,CAV/Centri Antiviolenza,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,associazione “centro donna giustizia” di ferrara,cav/centri antiviolenza,ferrara,ferrara,emilia-romagna,"firmatario, attore"
44.836014,11.618744,Centro di Ascolto per Uomini Maltrattanti di Ferrara,Ferrara,Ferrara,Emilia-Romagna,"Associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti","firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,centro di ascolto per uomini maltrattanti di ferrara,"associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti",ferrara,ferrara,emilia-romagna,"firmatario, attore"
44.836014,11.618744,Unione Donne in Italia - APS Ferrara,Ferrara,Ferrara,Emilia-Romagna,ASSOCIAZIONI DI PROMOZIONE SOCIALE,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,unione donne in italia - aps ferrara,associazioni di promozione sociale,ferrara,ferrara,emilia-romagna,"firmatario, attore"
44.836014,11.618744,Rotary Club Ferrara,Ferrara,Ferrara,Emilia-Romagna,Altro,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,rotary club ferrara,altro,ferrara,ferrara,emilia-romagna,"firmatario, attore"
44.836014,11.618744,Ascom Confcommercio Ferrara,Ferrara,Ferrara,Emilia-Romagna,Sindacati/Associazioni di categoria,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,ascom confcommercio ferrara,sindacati/associazioni di categoria,ferrara,ferrara,emilia-romagna,"firmatario, attore"
44.836014,11.618744,Pronto Soccorso Generale e Ostetrico - Ginecologico Ferrara,Ferrara,Ferrara,Emilia-Romagna,"Ospedale (Pronto soccorso, ecc.)","firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,pronto soccorso generale e ostetrico - ginecologico ferrara,"ospedale (pronto soccorso, ecc.)",ferrara,ferrara,emilia-romagna,"firmatario, attore"
44.836014,11.618744,Consultori familiari Ferrara,Ferrara,Ferrara,Emilia-Romagna,ASL (consultori familiari e altri servizi territoriali),"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,consultori familiari ferrara,asl (consultori familiari e altri servizi territoriali),ferrara,ferrara,emilia-romagna,"firmatario, attore"
44.804822,11.830564,Istituzioni scolastiche autonome della provincia di Ferrara,Ferrara,Ferrara,Emilia-Romagna,Scuole/Ufficio scolastico provinciale e regionale,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,istituzioni scolastiche autonome della provincia di ferrara,scuole/ufficio scolastico provinciale e regionale,ferrara,ferrara,emilia-romagna,"firmatario, attore"
44.836014,11.618744,Comune di Ferrara,Ferrara,Ferrara,Emilia-Romagna,Comuni,"firmatario, proponente, attore, coordinamento",True,True,True,False,False,True,True,"['firmatario', 'proponente', 'attore', 'coordinamento']",coordinamento,comune di ferrara,comuni,ferrara,ferrara,emilia-romagna,"firmatario, proponente, attore, coordinamento"
44.885225,11.976736,Comune di Jolanda di Savoia,Jolanda Di Savoia,Ferrara,Emilia-Romagna,Comuni,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,comune di jolanda di savoia,comuni,jolanda di savoia,ferrara,emilia-romagna,"firmatario, attore"
44.794031,11.79528,Comune di Masi Torello,Masi Torello,Ferrara,Emilia-Romagna,Comuni,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,comune di masi torello,comuni,masi torello,ferrara,emilia-romagna,"firmatario, attore"
44.75761,11.751105,Comune di Voghiera,Voghiera,Ferrara,Emilia-Romagna,Comuni,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,comune di voghiera,comuni,voghiera,ferrara,emilia-romagna,"firmatario, attore"
44.804822,11.830564,Unione Terre e Fiumi,,Ferrara,Emilia-Romagna,Unione dei Comuni,"firmatario, attore, gestione",True,False,True,True,False,False,True,"['firmatario', 'attore', 'gestione']",gestione,unione terre e fiumi,unione dei comuni,,ferrara,emilia-romagna,"firmatario, attore, gestione"
44.895286,11.8276,Comune di Copparo,Copparo,Ferrara,Emilia-Romagna,Comuni,attore,False,False,True,False,False,False,False,['attore'],,comune di copparo,comuni,copparo,ferrara,emilia-romagna,attore
44.9793,11.978977,Comune di Riva del Po,Riva Del Po,Ferrara,Emilia-Romagna,Comuni,attore,False,False,True,False,False,False,False,['attore'],,comune di riva del po,comuni,riva del po,ferrara,emilia-romagna,attore
44.817791,11.896798,Comune di Tresignana,Tresignana,Ferrara,Emilia-Romagna,Comuni,attore,False,False,True,False,False,False,False,['attore'],,comune di tresignana,comuni,tresignana,ferrara,emilia-romagna,attore
44.836014,11.618744,Azienda Ospedaliera Universitaria di Ferrara,Ferrara,Ferrara,Emilia-Romagna,"Ospedale (Pronto soccorso, ecc.)","firmatario, proponente, attore, coordinamento",True,True,True,False,False,True,True,"['firmatario', 'proponente', 'attore', 'coordinamento']",coordinamento,azienda ospedaliera universitaria di ferrara,"ospedale (pronto soccorso, ecc.)",ferrara,ferrara,emilia-romagna,"firmatario, proponente, attore, coordinamento"
44.836014,11.618744,Azienda USL di Ferrara,Ferrara,Ferrara,Emilia-Romagna,ASL (consultori familiari e altri servizi territoriali),"firmatario, proponente, attore, gestione",True,True,True,True,False,False,True,"['firmatario', 'proponente', 'attore', 'gestione']",gestione,azienda usl di ferrara,asl (consultori familiari e altri servizi territoriali),ferrara,ferrara,emilia-romagna,"firmatario, proponente, attore, gestione"
44.836014,11.618744,Servizio 118 di Ferrara,Ferrara,Ferrara,Emilia-Romagna,"Ospedale (Pronto soccorso, ecc.)","firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,servizio 118 di ferrara,"ospedale (pronto soccorso, ecc.)",ferrara,ferrara,emilia-romagna,"firmatario, proponente, attore"
44.804822,11.830564,Comando Provinciale dei Carabinieri di Ferrara,Ferrara,Ferrara,Emilia-Romagna,Carabinieri/Polizia/altre forze dell'ordine,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,comando provinciale dei carabinieri di ferrara,carabinieri/polizia/altre forze dell'ordine,ferrara,ferrara,emilia-romagna,"firmatario, proponente, attore"
44.836014,11.618744,Questura di Ferrara,Ferrara,Ferrara,Emilia-Romagna,Questura,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,questura di ferrara,questura,ferrara,ferrara,emilia-romagna,"firmatario, proponente, attore"
44.836014,11.618744,Università degli Studi di Ferrara,Ferrara,Ferrara,Emilia-Romagna,Università,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,università degli studi di ferrara,università,ferrara,ferrara,emilia-romagna,"firmatario, proponente, attore"
44.836014,11.618744,Centro Donna Giustizia APS di Ferrara,Ferrara,Ferrara,Emilia-Romagna,CAV/Centri Antiviolenza,"firmatario, proponente, attore, gestione, coordinamento",True,True,True,True,False,True,True,"['firmatario', 'proponente', 'attore', 'gestione', 'coordinamento']","gestione, coordinamento",centro donna giustizia aps di ferrara,cav/centri antiviolenza,ferrara,ferrara,emilia-romagna,"firmatario, proponente, attore, gestione, coordinamento"
44.49411,11.341719,Coordinamento dei Centri Antiviolenza dell’Emilia Romagna,Bologna,Bologna,Emilia-Romagna,ALTRI ENTI DEL TERZO SETTORE,,False,False,False,False,False,False,False,[],,coordinamento dei centri antiviolenza dell’emilia romagna,altri enti del terzo settore,bologna,bologna,emilia-romagna,
44.694754,12.183653,Comune di Comacchio,Comacchio,Ferrara,Emilia-Romagna,Comuni,attore,False,False,True,False,False,False,False,['attore'],,comune di comacchio,comuni,comacchio,ferrara,emilia-romagna,attore
44.727547,11.290563,Punto Antiviolenza Decentrato,Cento,Ferrara,Emilia-Romagna,CAV/Centri Antiviolenza,attore,False,False,True,False,False,False,False,['attore'],,punto antiviolenza decentrato,cav/centri antiviolenza,cento,ferrara,emilia-romagna,attore
44.831807,12.104986,Sportello Antiviolenza Iris - Codigoro,Codigoro,Ferrara,Emilia-Romagna,CAV/Centri Antiviolenza,attore,False,False,True,False,False,False,False,['attore'],,sportello antiviolenza iris - codigoro,cav/centri antiviolenza,codigoro,ferrara,emilia-romagna,attore
44.694754,12.183653,Sportello Antiviolenza Iris - Comacchio,Comacchio,Ferrara,Emilia-Romagna,CAV/Centri Antiviolenza,attore,False,False,True,False,False,False,False,['attore'],,sportello antiviolenza iris - comacchio,cav/centri antiviolenza,comacchio,ferrara,emilia-romagna,attore
44.614563,11.837071,Sportello Antiviolenza Viola,Argenta,Ferrara,Emilia-Romagna,CAV/Centri Antiviolenza,attore,False,False,True,False,False,False,False,['attore'],,sportello antiviolenza viola,cav/centri antiviolenza,argenta,ferrara,emilia-romagna,attore
44.895286,11.8276,Sportello Antiviolenza NONtiscordardiME,Copparo,Ferrara,Emilia-Romagna,CAV/Centri Antiviolenza,attore,False,False,True,False,False,False,False,['attore'],,sportello antiviolenza nontiscordardime,cav/centri antiviolenza,copparo,ferrara,emilia-romagna,attore
44.885215,11.418472,Sportello Antiviolenza Girasole,Bondeno,Ferrara,Emilia-Romagna,CAV/Centri Antiviolenza,attore,False,False,True,False,False,False,False,['attore'],,sportello antiviolenza girasole,cav/centri antiviolenza,bondeno,ferrara,emilia-romagna,attore
44.836014,11.618744,CAM Centro di Ascolto per Uomini Maltrattanti APS di Ferrara,Ferrara,Ferrara,Emilia-Romagna,"Associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti","firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,cam centro di ascolto per uomini maltrattanti aps di ferrara,"associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti",ferrara,ferrara,emilia-romagna,"firmatario, proponente, attore"
44.836014,11.618744,UDI Unione Donne in Italia - Sede di Ferrara,Ferrara,Ferrara,Emilia-Romagna,Ente terzo settore - ETS (iscritto al RUNTS),"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,udi unione donne in italia - sede di ferrara,ente terzo settore - ets (iscritto al runts),ferrara,ferrara,emilia-romagna,"firmatario, proponente, attore"
44.836014,11.618744,Ordine degli Avvocati di Ferrara,Ferrara,Ferrara,Emilia-Romagna,Ordine avvocati,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,ordine degli avvocati di ferrara,ordine avvocati,ferrara,ferrara,emilia-romagna,"firmatario, proponente, attore"
44.836014,11.618744,Comitato Pari Opportunità presso l'Ordine degli Avvocati di Ferrara,Ferrara,Ferrara,Emilia-Romagna,Organismi di parità,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,comitato pari opportunità presso l'ordine degli avvocati di ferrara,organismi di parità,ferrara,ferrara,emilia-romagna,"firmatario, proponente, attore"
44.836014,11.618744,Sindacato Confederale CGIL Ferrara,Ferrara,Ferrara,Emilia-Romagna,Sindacati/Associazioni di categoria,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,sindacato confederale cgil ferrara,sindacati/associazioni di categoria,ferrara,ferrara,emilia-romagna,"firmatario, proponente, attore"
44.836014,11.618744,Sindacato Confederale CISL Ferrara,Ferrara,Ferrara,Emilia-Romagna,Sindacati/Associazioni di categoria,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,sindacato confederale cisl ferrara,sindacati/associazioni di categoria,ferrara,ferrara,emilia-romagna,"firmatario, proponente, attore"
44.836014,11.618744,Sindacato Confederale UIL Ferrara,Ferrara,Ferrara,Emilia-Romagna,Sindacati/Associazioni di categoria,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,sindacato confederale uil ferrara,sindacati/associazioni di categoria,ferrara,ferrara,emilia-romagna,"firmatario, proponente, attore"
44.804822,11.830564,"Ufficio Scolastico Regionale per l’Emilia Romagna Ufficio VI, Ambito Territoriale di Ferrara Provinciale",Ferrara,Ferrara,Emilia-Romagna,Scuole/Ufficio scolastico provinciale e regionale,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,"ufficio scolastico regionale per l’emilia romagna ufficio vi, ambito territoriale di ferrara provinciale",scuole/ufficio scolastico provinciale e regionale,ferrara,ferrara,emilia-romagna,"firmatario, proponente, attore"
44.49411,11.341719,Tribunale dei Minori di Bologna,Bologna,Bologna,Emilia-Romagna,Procura Minorile/Tribunale minorile,,False,False,False,False,False,False,False,[],,tribunale dei minori di bologna,procura minorile/tribunale minorile,bologna,bologna,emilia-romagna,
44.060821,12.565231,Avvocati,Rimini,Rimini,Emilia-Romagna,Ordine avvocati,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,avvocati,ordine avvocati,rimini,rimini,emilia-romagna,"firmatario, attore"
44.49411,11.341719,Arcidiocesi di Bologna,Bologna,Bologna,Emilia-Romagna,Altro,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,arcidiocesi di bologna,altro,bologna,bologna,emilia-romagna,"firmatario, proponente, attore"
44.49411,11.341719,Associazione MondoDonna Onlus,Bologna,Bologna,Emilia-Romagna,IMPRESE SOCIALI,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,associazione mondodonna onlus,imprese sociali,bologna,bologna,emilia-romagna,"firmatario, attore"
44.285523,11.8825,Associazione SOS Donna,Faenza,Ravenna,Emilia-Romagna,ORGANIZZAZIONI DI VOLONTARIATO,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,associazione sos donna,organizzazioni di volontariato,faenza,ravenna,emilia-romagna,"firmatario, attore"
44.353061,11.714119,PerLeDonne - Imola,Imola,Bologna,Emilia-Romagna,CAV/Centri Antiviolenza,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,perledonne - imola,cav/centri antiviolenza,imola,bologna,emilia-romagna,"firmatario, attore"
44.49411,11.341719,Alleanza delle Cooperative Italiane - Bologna,Bologna,Bologna,Emilia-Romagna,Altro,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,alleanza delle cooperative italiane - bologna,altro,bologna,bologna,emilia-romagna,"firmatario, proponente, attore"
44.49411,11.341719,CNA Bologna,Bologna,Bologna,Emilia-Romagna,Sindacati/Associazioni di categoria,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,cna bologna,sindacati/associazioni di categoria,bologna,bologna,emilia-romagna,"firmatario, proponente, attore"
44.49411,11.341719,Confcommercio ASCOM Bologna,Bologna,Bologna,Emilia-Romagna,Sindacati/Associazioni di categoria,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,confcommercio ascom bologna,sindacati/associazioni di categoria,bologna,bologna,emilia-romagna,"firmatario, proponente, attore"
44.49411,11.341719,Confesercenti Bologna,Bologna,Bologna,Emilia-Romagna,Sindacati/Associazioni di categoria,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,confesercenti bologna,sindacati/associazioni di categoria,bologna,bologna,emilia-romagna,"firmatario, proponente, attore"
44.49411,11.341719,CGIL - Bologna,Bologna,Bologna,Emilia-Romagna,Sindacati/Associazioni di categoria,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,cgil - bologna,sindacati/associazioni di categoria,bologna,bologna,emilia-romagna,"firmatario, proponente, attore"
44.49411,11.341719,UIL - Bologna,Bologna,Bologna,Emilia-Romagna,Sindacati/Associazioni di categoria,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,uil - bologna,sindacati/associazioni di categoria,bologna,bologna,emilia-romagna,"firmatario, proponente, attore"
44.49411,11.341719,Consiglieri di Fiducia del Comune di Bologna,Bologna,Bologna,Emilia-Romagna,Altro,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,consiglieri di fiducia del comune di bologna,altro,bologna,bologna,emilia-romagna,"firmatario, proponente, attore"
44.060821,12.565231,Prefettura di Rimini,Rimini,Rimini,Emilia-Romagna,Prefettura,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,prefettura di rimini,prefettura,rimini,rimini,emilia-romagna,"firmatario, proponente, attore"
43.92776,12.499387,Provincia di Rimini,Rimini,Rimini,Emilia-Romagna,Province/Città metropolitane,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,provincia di rimini,province/città metropolitane,rimini,rimini,emilia-romagna,"firmatario, attore"
44.060821,12.565231,Comune di Rimini,Rimini,Rimini,Emilia-Romagna,Comuni,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,comune di rimini,comuni,rimini,rimini,emilia-romagna,"firmatario, proponente, attore"
43.963821,12.744721,Comune di Cattolica,Cattolica,Rimini,Emilia-Romagna,Comuni,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,comune di cattolica,comuni,cattolica,rimini,emilia-romagna,"firmatario, attore"
43.96437,12.602582,Comune di Coriano,Coriano,Rimini,Emilia-Romagna,Comuni,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,comune di coriano,comuni,coriano,rimini,emilia-romagna,"firmatario, attore"
43.904273,12.58286,Comune di Gemmano,Gemmano,Rimini,Emilia-Romagna,Comuni,attore,False,False,True,False,False,False,False,['attore'],,comune di gemmano,comuni,gemmano,rimini,emilia-romagna,attore
43.973332,12.693278,Comune di Misano Adriatico,Misano Adriatico,Rimini,Emilia-Romagna,Comuni,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,comune di misano adriatico,comuni,misano adriatico,rimini,emilia-romagna,"firmatario, attore"
43.855975,12.671375,Comune di Mondaino,Mondaino,Rimini,Emilia-Romagna,Comuni,attore,False,False,True,False,False,False,False,['attore'],,comune di mondaino,comuni,mondaino,rimini,emilia-romagna,attore
43.890719,12.610519,Comune di Montefiore Conca,Montefiore Conca,Rimini,Emilia-Romagna,Comuni,attore,False,False,True,False,False,False,False,['attore'],,comune di montefiore conca,comuni,montefiore conca,rimini,emilia-romagna,attore
44.531545,11.007048,Comune di Montescudo - Montecolombo,Montescudo-Montecolombo,Rimini,Emilia-Romagna,Comuni,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,comune di montescudo - montecolombo,comuni,montescudo-montecolombo,rimini,emilia-romagna,"firmatario, attore"
43.859014,12.689167,Comune di Montegridolfo,Montegridolfo,Rimini,Emilia-Romagna,Comuni,attore,False,False,True,False,False,False,False,['attore'],,comune di montegridolfo,comuni,montegridolfo,rimini,emilia-romagna,attore
43.913698,12.645945,Comune di Morciano di Romagna,Morciano Di Romagna,Rimini,Emilia-Romagna,Comuni,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,comune di morciano di romagna,comuni,morciano di romagna,rimini,emilia-romagna,"firmatario, attore"
43.895893,12.2903,Comune di Novafeltria,Novafeltria,Rimini,Emilia-Romagna,Comuni,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,comune di novafeltria,comuni,novafeltria,rimini,emilia-romagna,"firmatario, attore"
44.000008,12.65508,Comune di Riccione,Riccione,Rimini,Emilia-Romagna,Comuni,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,comune di riccione,comuni,riccione,rimini,emilia-romagna,"firmatario, attore"
43.872657,12.668932,Comune di Saludecio,Saludecio,Rimini,Emilia-Romagna,Comuni,attore,False,False,True,False,False,False,False,['attore'],,comune di saludecio,comuni,saludecio,rimini,emilia-romagna,attore
43.93223,12.625603,Comune di San Clemente,San Clemente,Rimini,Emilia-Romagna,Comuni,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,comune di san clemente,comuni,san clemente,rimini,emilia-romagna,"firmatario, attore"
43.939304,12.713612,Comune di San Giovanni in Marignano,San Giovanni In Marignano,Rimini,Emilia-Romagna,Comuni,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,comune di san giovanni in marignano,comuni,san giovanni in marignano,rimini,emilia-romagna,"firmatario, attore"
44.062876,12.447022,Comune di Santarcangelo di Romagna,Santarcangelo Di Romagna,Rimini,Emilia-Romagna,Comuni,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,comune di santarcangelo di romagna,comuni,santarcangelo di romagna,rimini,emilia-romagna,"firmatario, attore"
43.98369,12.421381,Comune di Verucchio,Verucchio,Rimini,Emilia-Romagna,Comuni,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,comune di verucchio,comuni,verucchio,rimini,emilia-romagna,"firmatario, attore"
44.060821,12.565231,Azienda Unita Sanitaria Locale della Romagna,Rimini,Rimini,Emilia-Romagna,ASL (consultori familiari e altri servizi territoriali),"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,azienda unita sanitaria locale della romagna,asl (consultori familiari e altri servizi territoriali),rimini,rimini,emilia-romagna,"firmatario, attore"
44.060821,12.565231,Centro Antiviolenza del Comune di Rimini “Rompi il silenzio”,Rimini,Rimini,Emilia-Romagna,CAV/Centri Antiviolenza,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,centro antiviolenza del comune di rimini “rompi il silenzio”,cav/centri antiviolenza,rimini,rimini,emilia-romagna,"firmatario, attore"
44.000008,12.65508,Centro Antiviolenza distrettuale di Riccione “CHIAMA ChiAMA”,Riccione,Rimini,Emilia-Romagna,CAV/Centri Antiviolenza,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,centro antiviolenza distrettuale di riccione “chiama chiama”,cav/centri antiviolenza,riccione,rimini,emilia-romagna,"firmatario, attore"
44.060821,12.565231,Ufficio Esecuzione Penale Esterna di Rimini,Rimini,Rimini,Emilia-Romagna,Altro,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,ufficio esecuzione penale esterna di rimini,altro,rimini,rimini,emilia-romagna,"firmatario, attore"
44.060821,12.565231,Casa Circondariale di Rimini,Rimini,Rimini,Emilia-Romagna,Altro,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,casa circondariale di rimini,altro,rimini,rimini,emilia-romagna,"firmatario, attore"
44.060821,12.565231,Questura di Rimini,Rimini,Rimini,Emilia-Romagna,Questura,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,questura di rimini,questura,rimini,rimini,emilia-romagna,"firmatario, attore"
43.92776,12.499387,Comando Provinciale dei Carabinieri di Rimini,Rimini,Rimini,Emilia-Romagna,Carabinieri/Polizia/altre forze dell'ordine,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,comando provinciale dei carabinieri di rimini,carabinieri/polizia/altre forze dell'ordine,rimini,rimini,emilia-romagna,"firmatario, attore"
43.92776,12.499387,Consigliera di Parita della Provincia di Rimini,Rimini,Rimini,Emilia-Romagna,Organismi di parità,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,consigliera di parita della provincia di rimini,organismi di parità,rimini,rimini,emilia-romagna,"firmatario, attore"
44.060821,12.565231,Presidenza del Tribunale di Rimini,Rimini,Rimini,Emilia-Romagna,Procura Ordinaria/Tribunale/Corte d'appello,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,presidenza del tribunale di rimini,procura ordinaria/tribunale/corte d'appello,rimini,rimini,emilia-romagna,"firmatario, attore"
44.060821,12.565231,Procura della Repubblica presso il Tribunale di Rimini,Rimini,Rimini,Emilia-Romagna,Procura Ordinaria/Tribunale/Corte d'appello,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,procura della repubblica presso il tribunale di rimini,procura ordinaria/tribunale/corte d'appello,rimini,rimini,emilia-romagna,"firmatario, attore"
44.060821,12.565231,Direzione della Casa Circondariale di Rimini,Rimini,Rimini,Emilia-Romagna,Altro,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,direzione della casa circondariale di rimini,altro,rimini,rimini,emilia-romagna,"firmatario, attore"
44.060821,12.565231,Campus di Rimini,Rimini,Rimini,Emilia-Romagna,Università,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,campus di rimini,università,rimini,rimini,emilia-romagna,"firmatario, attore"
44.222794,12.040222,Procura della Repubblica di Forli,Forlì,Forlì-Cesena,Emilia-Romagna,Procura Ordinaria/Tribunale/Corte d'appello,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,procura della repubblica di forli,procura ordinaria/tribunale/corte d'appello,forlì,forlì-cesena,emilia-romagna,"firmatario, attore"
44.222794,12.040222,Comune di Forli,Forli,Forlì-Cesena,Emilia-Romagna,Comuni,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,comune di forli,comuni,forli,forlì-cesena,emilia-romagna,"firmatario, proponente, attore"
44.136257,12.241918,Comune di Cesena,Cesena,Forlì-Cesena,Emilia-Romagna,Comuni,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,comune di cesena,comuni,cesena,forlì-cesena,emilia-romagna,"firmatario, proponente, attore"
44.062228,12.099129,Unione Rubicone e Mare,,Forlì-Cesena,Emilia-Romagna,Unione dei Comuni,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,unione rubicone e mare,unione dei comuni,,forlì-cesena,emilia-romagna,"firmatario, attore"
44.222794,12.040222,Centro Donna del Comune di Forli,Forli,Forlì-Cesena,Emilia-Romagna,CAV/Centri Antiviolenza,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,centro donna del comune di forli,cav/centri antiviolenza,forli,forlì-cesena,emilia-romagna,"firmatario, attore"
44.136257,12.241918,Centro Donna del Comune di Cesena,Cesena,Forlì-Cesena,Emilia-Romagna,CAV/Centri Antiviolenza,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,centro donna del comune di cesena,cav/centri antiviolenza,cesena,forlì-cesena,emilia-romagna,"firmatario, attore"
