record_id,file,nome_originale,nome_canonico,nome_norm_stat,tipo_originale,tipo_standard,macro_categoria,comune_finale,provincia_finale,regione_finale,fonte_territorializzazione,stato_osservazione,ruoli_documentali,ruolo_attore,ruolo_firmatario,ruolo_proponente,ente_capofila,note,cf,n_record_aggregati,files,ruoli_documentali_aggregati
023_0047,09_GROSSETO 2022 fpdf.txt,Procure della Repubblica presso il Tribunale del Distretto,Procure della Repubblica presso il Tribunale del Distretto,PROCURE DELLA REPUBBLICA PRESSO IL TRIBUNALE DEL DISTRETTO,Procura Ordinaria/Tribunale/Corte d'appello,Procura Ordinaria/Tribunale/Corte d'appello,Giustizia e forze dell'ordine,,,Toscana,nome,valido_localizzato,,1,1,0,,,,2,09_GROSSETO 2022 fpdf.txt | 09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,attore|firmatario
029_0026,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Questura,Questura,QUESTURA,Questura,Questura,Giustizia e forze dell'ordine,,,Toscana,nome,generico,,0,0,0,,Destinatario di denunce/referti,,1,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,
002_0023,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,Questura Ufficio immigrazione,Questura Ufficio immigrazione,QUESTURA UFFICIO IMMIGRAZIONE,Questura,Questura,Giustizia e forze dell'ordine,,,,none,generico,,0,0,0,,Ufficio immigrazione,,1,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,
010_0011,08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt,Questura della Provincia,Questura della Provincia,QUESTURA DELLA PROVINCIA,Questura,Questura,Giustizia e forze dell'ordine,,,,none,generico,attore,1,0,0,,,,1,08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt,attore
021_0021,09_AREZZO Prot_2024-2026.txt,Questura di Arezzo,Questura di Arezzo,QUESTURA DI AREZZO,Questura,Questura,Giustizia e forze dell'ordine,Arezzo,Arezzo,Toscana,json,valido_localizzato,,0,0,0,,Presa d’atto finale protocollo,,1,09_AREZZO Prot_2024-2026.txt,
004_0025,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,Questura di Bologna,Questura di Bologna,QUESTURA DI BOLOGNA,Questura,Questura,Giustizia e forze dell'ordine,Bologna,Bologna,Emilia-Romagna,json,valido_localizzato,attore,1,0,0,,firma protocollo protezione donne,,1,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,attore
006_0007,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,Questura di Ferrara,Questura di Ferrara,QUESTURA DI FERRARA,Questura,Questura,Giustizia e forze dell'ordine,Ferrara,Ferrara,Emilia-Romagna,json,valido_localizzato,firmatario|attore,1,1,1,,,,2,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt | 08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,attore|firmatario|soggetto_proponente
003_0016,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,Questura di Genova,Questura di Genova,QUESTURA DI GENOVA,Questura,Questura,Giustizia e forze dell'ordine,Genova,Genova,Liguria,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,,1,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,attore|firmatario
003_0017,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,Questura di Imperia,Questura di Imperia,QUESTURA DI IMPERIA,Questura,Questura,Giustizia e forze dell'ordine,Imperia,Imperia,Liguria,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,,1,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,attore|firmatario
003_0018,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,Questura di La Spezia,Questura di La Spezia,QUESTURA DI LA SPEZIA,Questura,Questura,Giustizia e forze dell'ordine,La Spezia,La Spezia,Liguria,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,,1,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,attore|firmatario
024_0004,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,Questura di Livorno,Questura di Livorno,QUESTURA DI LIVORNO,Questura,Questura,Giustizia e forze dell'ordine,Livorno,Livorno,Toscana,json,valido_localizzato,attore,1,0,0,,,,1,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,attore
025_0004,09_LUCCA PROV.txt,Questura di Lucca,Questura di Lucca,QUESTURA DI LUCCA,Questura,Questura,Giustizia e forze dell'ordine,Lucca,Lucca,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,,,1,09_LUCCA PROV.txt,attore|firmatario
020_0011,09_APUANE_2015 Protocollo Prefettura.txt,Questura di Massa Carrara,Questura di Massa Carrara,QUESTURA DI MASSA CARRARA,Questura,Questura,Giustizia e forze dell'ordine,Massa Carrara,Massa-Carrara,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,,1,09_APUANE_2015 Protocollo Prefettura.txt,attore|firmatario
012_0004,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,Questura di Modena,Questura di Modena,QUESTURA DI MODENA,Questura,Questura,Giustizia e forze dell'ordine,Modena,Modena,Emilia-Romagna,json,valido_localizzato,firmatario|attore,1,1,0,,,,1,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,attore|firmatario
014_0005,08_2406_rta_08_241015091832_4166---P.G.111546-2023PROTOCOLLOOPERATIVOFENOMENOVIOLENZADONNE(1).txt,Questura di Piacenza,Questura di Piacenza,QUESTURA DI PIACENZA,Questura,Questura,Giustizia e forze dell'ordine,Piacenza,Piacenza,Emilia-Romagna,json,valido_localizzato,firmatario|attore,1,1,0,,,,1,08_2406_rta_08_241015091832_4166---P.G.111546-2023PROTOCOLLOOPERATIVOFENOMENOVIOLENZADONNE(1).txt,attore|firmatario
027_0027,09_PISTOIA PROV .txt,Questura di Pistoia,Questura di Pistoia,QUESTURA DI PISTOIA,Questura,Questura,Giustizia e forze dell'ordine,Pistoia,Pistoia,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,firmatario,,1,09_PISTOIA PROV .txt,attore|firmatario
028_0003,09_PRATO PREF.txt,Questura di Prato,Questura di Prato,QUESTURA DI PRATO,Questura,Questura,Giustizia e forze dell'ordine,Prato,Prato,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,,1,09_PRATO PREF.txt,attore|firmatario
018_0008,08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,Questura di Ravenna,Questura di Ravenna,QUESTURA DI RAVENNA,Questura,Questura,Giustizia e forze dell'ordine,Ravenna,Ravenna,Emilia-Romagna,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,,1,08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,attore|firmatario
011_0005,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,Questura di Reggio Emilia,Questura di Reggio Emilia,QUESTURA DI REGGIO EMILIA,Questura,Questura,Giustizia e forze dell'ordine,Reggio Emilia,,,json,valido_localizzato,firmatario|soggetto_proponente|attore,1,1,1,,Firmatario del protocollo,,1,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,attore|firmatario|soggetto_proponente
009_0028,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,Questura di Rimini,Questura di Rimini,QUESTURA DI RIMINI,Questura,Questura,Giustizia e forze dell'ordine,Rimini,Rimini,Emilia-Romagna,json,valido_localizzato,firmatario|attore,1,1,0,,,,1,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,attore|firmatario
003_0019,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,Questura di Savona,Questura di Savona,QUESTURA DI SAVONA,Questura,Questura,Giustizia e forze dell'ordine,Savona,Savona,Liguria,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,,1,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,attore|firmatario
019_0032,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,Questura di Siena,Questura di Siena,QUESTURA DI SIENA,Questura,Questura,Giustizia e forze dell'ordine,Siena,Siena,Toscana,json,valido_localizzato,attore,1,0,0,,,,1,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,attore
011_0031,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,Sezione della Squadra Mobile - Ufficio Minori,Sezione della Squadra Mobile - Ufficio Minori,SEZIONE DELLA SQUADRA MOBILE - UFFICIO MINORI,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Giustizia e forze dell'ordine,,,,none,generico,attore,1,0,0,,Presente presso la Questura,,1,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,attore
007_0023,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,Squadra Mobile,Squadra Mobile,SQUADRA MOBILE,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Giustizia e forze dell'ordine,,,,none,generico,attore,1,0,0,,Articolazione Questura,,1,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,attore
011_0032,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,Stazione dei Carabinieri,Stazione dei Carabinieri,STAZIONE DEI CARABINIERI,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Giustizia e forze dell'ordine,,,,none,generico,attore,1,0,0,,,,1,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,attore
022_0035,09_FIRENZE Linee-di-indirizzo2024.txt,Tribunale Ordinario,Tribunale Ordinario,TRIBUNALE ORDINARIO,Procura Ordinaria/Tribunale/Corte d'appello,Procura Ordinaria/Tribunale/Corte d'appello,Giustizia e forze dell'ordine,,,Toscana,nome,generico,,0,0,0,,Destinatario di segnalazioni e interlocutore nei percorsi,,1,09_FIRENZE Linee-di-indirizzo2024.txt,
007_0050,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,Tribunale dei Minori di Bologna,Tribunale dei Minori di Bologna,TRIBUNALE DEI MINORI DI BOLOGNA,Procura Minorile/Tribunale minorile,Procura Minorile/Tribunale minorile,Giustizia e forze dell'ordine,Bologna,Bologna,Emilia-Romagna,json,valido_localizzato,,0,0,0,,Ente segnalante uomini a CAM,,1,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,
021_0003,09_AREZZO Prot_2024-2026.txt,Tribunale di Arezzo,Tribunale di Arezzo,TRIBUNALE DI AREZZO,Procura Ordinaria/Tribunale/Corte d'appello,Procura Ordinaria/Tribunale/Corte d'appello,Giustizia e forze dell'ordine,Arezzo,Arezzo,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario protocollo,,1,09_AREZZO Prot_2024-2026.txt,attore|firmatario
006_0003,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,Tribunale di Ferrara,Tribunale di Ferrara,TRIBUNALE DI FERRARA,Procura Ordinaria/Tribunale/Corte d'appello,Procura Ordinaria/Tribunale/Corte d'appello,Giustizia e forze dell'ordine,Ferrara,Ferrara,Emilia-Romagna,json,valido_localizzato,firmatario|attore,1,1,0,,,,1,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,attore|firmatario
024_0005,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,Tribunale di Livorno,Tribunale di Livorno,TRIBUNALE DI LIVORNO,Procura Ordinaria/Tribunale/Corte d'appello,Procura Ordinaria/Tribunale/Corte d'appello,Giustizia e forze dell'ordine,Livorno,Livorno,Toscana,json,valido_localizzato,attore,1,0,0,,,,1,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,attore
020_0006,09_APUANE_2015 Protocollo Prefettura.txt,Tribunale di Massa,Tribunale di Massa,TRIBUNALE DI MASSA,Procura Ordinaria/Tribunale/Corte d'appello,Procura Ordinaria/Tribunale/Corte d'appello,Giustizia e forze dell'ordine,Massa,Massa-Carrara,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,,1,09_APUANE_2015 Protocollo Prefettura.txt,attore|firmatario
026_0040,09_PISA PREF E PROV.txt,Tribunale di Pisa,Tribunale di Pisa,TRIBUNALE DI PISA,Procura Ordinaria/Tribunale/Corte d'appello,Procura Ordinaria/Tribunale/Corte d'appello,Giustizia e forze dell'ordine,Pisa,Pisa,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,,,1,09_PISA PREF E PROV.txt,attore|firmatario
027_0025,09_PISTOIA PROV .txt,Tribunale di Pistoia,Tribunale di Pistoia,TRIBUNALE DI PISTOIA,Procura Ordinaria/Tribunale/Corte d'appello,Procura Ordinaria/Tribunale/Corte d'appello,Giustizia e forze dell'ordine,Pistoia,Pistoia,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,firmatario,,1,09_PISTOIA PROV .txt,attore|firmatario
011_0003,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,Tribunale di Reggio Emilia,Tribunale di Reggio Emilia,TRIBUNALE DI REGGIO EMILIA,Procura Ordinaria/Tribunale/Corte d'appello,Procura Ordinaria/Tribunale/Corte d'appello,Giustizia e forze dell'ordine,Reggio Emilia,,,json,valido_localizzato,firmatario|soggetto_proponente|attore,1,1,1,,Firmatario del protocollo,,1,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,attore|firmatario|soggetto_proponente
007_0051,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,Tribunale ordinario,Tribunale ordinario,TRIBUNALE ORDINARIO,Procura Ordinaria/Tribunale/Corte d'appello,Procura Ordinaria/Tribunale/Corte d'appello,Giustizia e forze dell'ordine,,,,none,generico,,0,0,0,,Invii a CAM,,2,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt | 08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,
017_0010,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,Tribunale per i Minorenni,Tribunale per i Minorenni,TRIBUNALE PER I MINORENNI,Procura Minorile/Tribunale minorile,Procura Minorile/Tribunale minorile,Giustizia e forze dell'ordine,,,,none,generico,,0,0,0,,,,1,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,
020_0044,09_APUANE_2015 Protocollo Prefettura.txt,Tribunale per i Minorenni,Tribunale per i Minorenni,TRIBUNALE PER I MINORENNI,Procura Minorile/Tribunale minorile,Procura Minorile/Tribunale minorile,Giustizia e forze dell'ordine,,,Toscana,nome,valido_localizzato,,0,0,0,,,,3,09_APUANE_2015 Protocollo Prefettura.txt | 09_PRATO PREF.txt | 09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,
006_0005,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,Tribunale per i Minorenni dell’Emilia Romagna di Bologna,Tribunale per i Minorenni dell'Emilia Romagna di Bologna,TRIBUNALE PER I MINORENNI DELL'EMILIA ROMAGNA DI BOLOGNA,Procura Minorile/Tribunale minorile,Procura Minorile/Tribunale minorile,Giustizia e forze dell'ordine,Bologna,Bologna,Emilia-Romagna,json,valido_localizzato,firmatario|attore,1,1,0,,,,1,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,attore|firmatario
002_0022,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,Tribunali,Tribunali,TRIBUNALI,Procura Ordinaria/Tribunale/Corte d'appello,Procura Ordinaria/Tribunale/Corte d'appello,Giustizia e forze dell'ordine,,,,none,generico,,0,0,0,,,,1,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,
022_0006,09_FIRENZE Linee-di-indirizzo2024.txt,Citta Metropolitana di Firenze,Città Metropolitana di Firenze,CITTA METROPOLITANA DI FIRENZE,Province/Città metropolitane,Province/Città metropolitane,Province/Città metropolitane,Firenze,Firenze,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,Partner del Programma La Rete di Nicoletta,,1,09_FIRENZE Linee-di-indirizzo2024.txt,attore|firmatario
003_0003,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,Citta Metropolitana di Genova,Città Metropolitana di Genova,CITTA METROPOLITANA DI GENOVA,Province/Città metropolitane,Province/Città metropolitane,Province/Città metropolitane,Genova,Genova,Liguria,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,,1,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,attore|firmatario
004_0001,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,Città metropolitana di Bologna,Città metropolitana di Bologna,CITTA METROPOLITANA DI BOLOGNA,Province/Città metropolitane,Province/Città metropolitane,Province/Città metropolitane,Bologna,Bologna,Emilia-Romagna,json,valido_localizzato,soggetto_proponente|attore,1,1,1,,coordina accordo,,3,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt | 08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt | 08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,attore|firmatario|soggetto_proponente
023_0043,09_GROSSETO 2022 fpdf.txt,Polizia provinciale,Polizia provinciale,POLIZIA PROVINCIALE,Polizia Municipale,Polizia provinciale,Province/Città metropolitane,,,Toscana,nome,valido_localizzato,,0,0,0,,citato tra i soggetti dei precedenti protocolli,,1,09_GROSSETO 2022 fpdf.txt,
021_0002,09_AREZZO Prot_2024-2026.txt,Provincia di Arezzo,Provincia di Arezzo,PROVINCIA DI AREZZO,Province/Città metropolitane,Province/Città metropolitane,Province/Città metropolitane,Arezzo,Arezzo,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,Provincia di Arezzo,Firmatario protocollo; Coordinatore della Rete Antiviolenza,,1,09_AREZZO Prot_2024-2026.txt,attore|firmatario
004_0021,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,Provincia di Bologna,Provincia di Bologna,PROVINCIA DI BOLOGNA,Province/Città metropolitane,Province/Città metropolitane,Province/Città metropolitane,Bologna,Bologna,Emilia-Romagna,json,valido_localizzato,attore,1,0,0,,ente partner storico,,1,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,attore
010_0003,08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt,Provincia di Forli-Cesena,Provincia di Forli-Cesena,PROVINCIA DI FORLI-CESENA,Province/Città metropolitane,Province/Città metropolitane,Province/Città metropolitane,,,,none,generico,firmatario|attore,1,1,0,,firmatario,,1,08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt,attore|firmatario
023_0001,09_GROSSETO 2022 fpdf.txt,Provincia di Grosseto,Provincia di Grosseto,PROVINCIA DI GROSSETO,Province/Città metropolitane,Province/Città metropolitane,Province/Città metropolitane,Grosseto,Grosseto,Toscana,json,valido_localizzato,attore,1,0,0,,Coordinatore della Rete antiviolenza,,1,09_GROSSETO 2022 fpdf.txt,attore
024_0002,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,Provincia di Livorno,Provincia di Livorno,PROVINCIA DI LIVORNO,Province/Città metropolitane,Province/Città metropolitane,Province/Città metropolitane,Livorno,Livorno,Toscana,json,valido_localizzato,attore,1,0,0,,,,1,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,attore
025_0001,09_LUCCA PROV.txt,Provincia di Lucca,Provincia di Lucca,PROVINCIA DI LUCCA,Province/Città metropolitane,Province/Città metropolitane,Province/Città metropolitane,Lucca,Lucca,Toscana,json,valido_localizzato,firmatario|soggetto_proponente|attore,1,1,1,,"Ente promotore, coordinamento politico del tavolo",,1,09_LUCCA PROV.txt,attore|firmatario|soggetto_proponente
020_0002,09_APUANE_2015 Protocollo Prefettura.txt,Provincia di Massa Carrara,Provincia di Massa Carrara,PROVINCIA DI MASSA CARRARA,Province/Città metropolitane,Province/Città metropolitane,Province/Città metropolitane,Massa Carrara,Massa-Carrara,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,,1,09_APUANE_2015 Protocollo Prefettura.txt,attore|firmatario
012_0002,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,Provincia di Modena,Provincia di Modena,PROVINCIA DI MODENA,Province/Città metropolitane,Province/Città metropolitane,Province/Città metropolitane,Modena,Modena,Emilia-Romagna,json,valido_localizzato,firmatario|soggetto_proponente|attore,1,1,1,,,,2,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt | 08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,attore|firmatario|soggetto_proponente
014_0003,08_2406_rta_08_241015091832_4166---P.G.111546-2023PROTOCOLLOOPERATIVOFENOMENOVIOLENZADONNE(1).txt,Provincia di Piacenza,Provincia di Piacenza,PROVINCIA DI PIACENZA,Province/Città metropolitane,Province/Città metropolitane,Province/Città metropolitane,Piacenza,Piacenza,Emilia-Romagna,json,valido_localizzato,firmatario|attore,1,1,1,,,,3,08_2406_rta_08_241015091832_4166---P.G.111546-2023PROTOCOLLOOPERATIVOFENOMENOVIOLENZADONNE(1).txt | 08_2406_rta_08_241015091917_4166---Protocollo2022-2024.txt | 08_2406_rta_08_241015092005_4166---DG216-2024.txt,attore|firmatario|soggetto_proponente
026_0002,09_PISA PREF E PROV.txt,Provincia di Pisa,Provincia di Pisa,PROVINCIA DI PISA,Province/Città metropolitane,Province/Città metropolitane,Province/Città metropolitane,Pisa,Pisa,Toscana,json,valido_localizzato,firmatario|soggetto_proponente|attore,1,1,1,,,,1,09_PISA PREF E PROV.txt,attore|firmatario|soggetto_proponente
027_0001,09_PISTOIA PROV .txt,Provincia di Pistoia,Provincia di Pistoia,PROVINCIA DI PISTOIA,Province/Città metropolitane,Province/Città metropolitane,Province/Città metropolitane,Pistoia,Pistoia,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,firmatario; soggetto capofila dell'Intesa,,1,09_PISTOIA PROV .txt,attore|firmatario
028_0014,09_PRATO PREF.txt,Provincia di Prato,Provincia di Prato,PROVINCIA DI PRATO,Province/Città metropolitane,Province/Città metropolitane,Province/Città metropolitane,Prato,Prato,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,,1,09_PRATO PREF.txt,attore|firmatario
011_0013,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,Provincia di Reggio Emilia,Provincia di Reggio Emilia,PROVINCIA DI REGGIO EMILIA,Province/Città metropolitane,Province/Città metropolitane,Province/Città metropolitane,Reggio Emilia,,,json,valido_localizzato,firmatario|soggetto_proponente|attore,1,1,1,,Firmatario del protocollo,,1,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,attore|firmatario|soggetto_proponente
009_0002,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,Provincia di Rimini,Provincia di Rimini,PROVINCIA DI RIMINI,Province/Città metropolitane,Province/Città metropolitane,Province/Città metropolitane,Rimini,Rimini,Emilia-Romagna,json,valido_localizzato,firmatario|attore,1,1,0,,,,1,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,attore|firmatario
011_0038,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,Dipartimento Pari Opportunità della Presidenza del Consiglio dei Ministri,Dipartimento Pari Opportunita della Presidenza del Consiglio dei Ministri,DIPARTIMENTO PARI OPPORTUNITA DELLA PRESIDENZA DEL CONSIGLIO DEI MINISTRI,Regioni/Province Autonome,Regioni/Province Autonome,Regioni/Province Autonome,,,,none,generico,,0,0,0,,"Promotore Rete Nazionale Antiviolenza, citato in relazione all’ATR",,1,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,
020_0038,09_APUANE_2015 Protocollo Prefettura.txt,Giunta della Regione Toscana,Giunta della Regione Toscana,GIUNTA DELLA REGIONE TOSCANA,Regioni/Province Autonome,Regioni/Province Autonome,Regioni/Province Autonome,Toscana,,Toscana,json,valido_localizzato,,0,0,0,,,,1,09_APUANE_2015 Protocollo Prefettura.txt,
011_0044,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,Ministero dell’Interno,Ministero dell'Interno,MINISTERO DELL'INTERNO,Regioni/Province Autonome,Regioni/Province Autonome,Regioni/Province Autonome,,,,none,generico,,0,0,0,,,,1,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,
011_0045,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,Ministero dell’Istruzione,Ministero dell'Istruzione,MINISTERO DELL'ISTRUZIONE,Regioni/Province Autonome,Regioni/Province Autonome,Regioni/Province Autonome,,,,none,generico,,0,0,0,,,,1,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,
011_0042,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,Ministero della Difesa,Ministero della Difesa,MINISTERO DELLA DIFESA,Regioni/Province Autonome,Regioni/Province Autonome,Regioni/Province Autonome,,,,none,generico,,0,0,0,,,,1,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,
011_0041,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,Ministero per le Pari Opportunità,Ministero per le Pari Opportunita,MINISTERO PER LE PARI OPPORTUNITA,Regioni/Province Autonome,Regioni/Province Autonome,Regioni/Province Autonome,,,,none,generico,,0,0,0,,,,1,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,
